#||pos (a.u.)||, ||vel (m/s)||
19.4362903421045,6704.306097736353
19.43794984813286,6703.725895574751
19.439607924065136,6703.146214880618
19.441264563802928,6702.567058361504
19.442919761259766,6701.988428717883
19.44457351036118,6701.410328656171
19.446225805044868,6700.832760890176
19.44787663926095,6700.255728133123
19.449526006972295,6699.679233085911
19.451173902154714,6699.103278424792
19.452820318797176,6698.527866794216
19.454465250901855,6697.95300080676
19.456108692484147,6697.378683047216
19.45775063757265,6696.804916075768
19.45939108020911,6696.231702434474
19.461030014448337,6695.6590446588925
19.46266743435827,6695.086945280005
19.464303334019988,6694.515406823823
19.465937707527793,6693.944431811588
19.467570548989286,6693.37402275962
19.469201852525487,6692.804182178693
19.47083161227095,6692.234912573163
19.472459822373917,6691.666216438252
19.474086476996522,6691.098096251177
19.475711570314846,6690.530554467501
19.477335096519013,6689.963593523329
19.478957049813232,6689.3972158337265
19.48057742441582,6688.83142379387
19.482196214559163,6688.266219784602
19.483813414489763,6687.701606179203
19.485429018468285,6687.137585346357
19.487043020769704,6686.574159647274
19.4886554156835,6686.0113314271275
19.49026619751379,6685.4491030002155
19.49187536057934,6684.887476647588
19.4934828992135,6684.326454623511
19.495088807764148,6683.76603916192
19.496693080593577,6683.206232482611
19.498295712078438,6682.6470367964075
19.499896696609714,6682.088454308573
19.501496028592687,6681.53048722097
19.503093702446954,6680.973137735836
19.504689712606535,6680.416408056234
19.50628405352,6679.860300377128
19.507876719650607,6679.304816881483
19.5094677054764,6678.749959737753
19.511057005490358,6678.195731095418
19.51264461420048,6677.642133079664
19.51423052612986,6677.089167786472
19.515814735816697,6676.536837279319
19.517397237814137,6675.985143590397
19.51897802669016,6675.434088732629
19.520557097027407,6674.883674711852
19.522134443423152,6674.333903531443
19.52371006048928,6673.784777194236
19.52528394285238,6673.236297698761
19.526856085153817,6672.688467032076
19.528426482049785,6672.1412871639395
19.52999512821136,6671.594760044351
19.531562018324454,6671.048887602714
19.53312714708976,6670.50367174928
19.534690509222706,6669.95911438437
19.536252099453375,6669.41521740204
19.53781191252656,6668.871982688467
19.53936994320177,6668.329412120687
19.54092618625323,6667.787507565697
19.542480636469946,6667.2462708795265
19.544033288655708,6666.705703906146
19.545584137629206,6666.165808475249
19.547133178224037,6665.626586395609
19.548680405288778,6665.088039449637
19.550225813686886,6664.550169395701
19.551769398296692,6664.012977967606
19.55331115401126,6663.476466874292
19.554851075738256,6662.940637803927
19.556389158399718,6662.405492433091
19.557925396931896,6661.871032438293
19.559459786285192,6661.337259504809
19.56099232142417,6660.8041753273865
19.562522997327736,6660.271781597638
19.5640518089892,6659.740079992621
19.56557875141634,6659.209072170927
19.56710381963144,6658.678759770122
19.568627008671278,6658.149144405746
19.570148313587055,6657.620227671642
19.571667729444354,6657.092011140969
