t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460722
50 -4668173 -1 379733827 101 -7847828 -5753583
100 -4668173 -1 379733827 101 -7375882 -6026410
150 -4668173 -1 379733827 101 -6894654 -6278565
200 -4668173 -1 379733827 101 -6405984 -6509710
250 -4668173 -1 379733827 101 -5911706 -6719801
300 -4668173 -1 379733827 101 -5413589 -6909062
350 -4668173 -1 379733827 101 -4913295 -7077957
400 -4668173 -1 379733827 101 -4412341 -7227142
450 -4668173 -1 379733826 101 -3912084 -7357427
500 -4668173 -1 379733826 101 -3413708 -7469730
550 -4668173 -1 379733826 101 -2918221 -7565039
600 -4668173 -1 379733826 101 -2426470 -7644377
650 -4668173 -1 379733826 101 -1939145 -7708777
700 -4668173 -1 379733826 101 -1456798 -7759256
750 -4668173 -1 379733826 101 -979858 -7796803
800 -4668173 -1 379733826 101 -508646 -7822363
850 -4668173 -1 379733826 101 -43394 -7836835
900 -4668173 -1 379733825 101 415745 -7841061
950 -4668173 -1 379733825 101 868681 -7835829
1000 -4668173 -1 379733825 101 1315376 -7821872
1050 -4668173 -1 379733825 101 1755836 -7799869
1100 -4668173 -1 379733825 101 2190101 -7770444
1150 -4668173 -1 379733825 101 2618237 -7734175
1200 -4668173 -1 379733824 101 3040334 -7691592
1250 -4668173 -1 379733824 101 3456495 -7643182
1300 -4668173 -1 379733824 101 3866837 -7589392
1350 -4668173 -1 379733824 101 4271487 -7530631
1400 -4668173 -1 379733824 101 4670575 -7467276
1450 -4668173 -1 379733823 101 5064237 -7399671
1500 -4668173 -1 379733823 101 5452611 -7328133
1550 -4668173 -1 379733823 101 5835835 -7252954
1600 -4668173 -1 379733823 101 6214047 -7174399
1650 -4668173 -1 379733823 101 6587383 -7092714
1700 -4668173 -1 379733822 101 6955979 -7008125
1750 -4668173 -1 379733822 101 7319965 -6920840
1800 -4668173 -1 379733822 101 7679470 -6831050
1850 -4668173 -1 379733821 101 8034621 -6738931
1900 -4668173 -1 379733821 101 8385540 -6644647
1950 -4668173 -1 379733821 101 8732344 -6548348
2000 -4668173 -1 379733821 101 9075150 -6450174
2050 -4668173 -1 379733820 101 9414068 -6350253
2100 -4668173 -1 379733820 101 9749206 -6248704
2150 -4668173 -1 379733820 101 10080669 -6145639
2200 -4668173 -1 379733819 101 10408556 -6041159
2250 -4668173 -1 379733819 101 10732964 -5935361
2300 -4668173 -1 379733819 101 11053988 -5828333
2350 -4668173 -1 379733818 101 11371717 -5720158
2400 -4668173 -1 379733818 101 11686238 -5610913
2450 -4668173 -1 379733818 101 11997636 -5500669
2500 -4668173 -1 379733817 101 12305991 -5389493
2550 -4668173 -1 379733817 101 12611381 -5277447
2600 -4668173 -1 379733816 101 12913882 -5164591
2650 -4668173 -1 379733816 101 13213566 -5050979
2700 -4668173 -1 379733816 101 13510503 -4936661
2750 -4668173 -1 379733815 101 13804760 -4821686
2800 -4668173 -1 379733815 101 14096403 -4706098
2850 -4668173 -1 379733814 101 14385494 -4589940
2900 -4668173 -1 379733814 101 14672094 -4473250
2950 -4668173 -1 379733813 101 14956262 -4356067
3000 -4668173 -1 379733813 101 15238054 -4238425
3050 -4668173 -1 379733813 101 15517524 -4120356
3100 -4668173 -1 379733812 101 15794726 -4001892
3150 -4668173 -1 379733812 101 16069710 -3883061
3200 -4668173 -1 379733811 101 16342526 -3763892
3250 -4668173 -1 379733811 101 16613221 -3644408
3300 -4668173 -1 379733810 101 16881841 -3524636
3350 -4668173 -1 379733810 101 17148431 -3404598
3400 -4668173 -1 379733809 101 17413034 -3284316
3450 -4668173 -1 379733809 101 17675691 -3163809
3500 -4668173 -1 379733808 101 17936443 -3043098
3550 -4668173 -1 379733808 101 18195330 -2922200
3600 -4668173 -1 379733807 101 18452388 -2801133
3650 -4668173 -1 379733806 101 18707655 -2679914
3700 -4668173 -1 379733806 101 18961166 -2558557
3750 -4668173 -1 379733805 101 19212957 -2437077
3800 -4668173 -1 379733805 101 19463060 -2315489
3850 -4668173 -1 379733804 101 19711507 -2193806
3900 -4668173 -1 379733804 101 19958331 -2072039
3950 -4668173 -1 379733803 101 20203562 -1950201
4000 -4668173 -1 379733802 101 20447230 -1828303
4050 -4668173 -1 379733802 101 20689363 -1706355
4100 -4668173 -1 379733801 101 20929990 -1584368
4150 -4668173 -1 379733801 101 21169137 -1462352
4200 -4668173 -1 379733800 101 21406832 -1340314
4250 -4668173 -1 379733799 101 21643100 -1218265
4300 -4668173 -1 379733799 101 21877967 -1096213
4350 -4668173 -1 379733798 101 22111455 -974164
4400 -4668173 -1 379733797 101 22343590 -852127
4450 -4668173 -1 379733797 101 22574394 -730108
4500 -4668173 -1 379733796 101 22803890 -608115
4550 -4668173 -1 379733795 101 23032099 -486154
4600 -4668173 -1 379733795 101 23259043 -364230
4650 -4668173 -1 379733794 101 23484743 -242350
4700 -4668173 -1 379733793 101 23709218 -120520
4750 -4668173 -1 379733793 101 23932489 1257
4800 -4668173 -1 379733792 101 24154575 122974
4850 -4668173 -1 379733791 101 24375494 244627
4900 -4668173 -1 379733790 101 24595264 366211
4950 -4668173 -1 379733790 101 24813905 487723
5000 -4668173 -1 379733789 101 25031432 609157
5050 -4668173 -1 379733788 102 25247863 730511
5100 -4668173 -1 379733787 102 25463214 851780
5150 -4668173 -1 379733787 102 25677502 972960
5200 -4668173 -1 379733786 102 25890742 1094050
5250 -4668173 -1 379733785 102 26102950 1215044
5300 -4668173 -1 379733784 102 26314140 1335941
5350 -4668173 -1 379733783 102 26524328 1456736
5400 -4668173 -1 379733783 102 26733528 1577429
5450 -4668173 -1 379733782 102 26941754 1698015
5500 -4668173 -1 379733781 102 27149020 1818492
5550 -4668173 -1 379733780 102 27355338 1938859
5600 -4668173 -1 379733779 102 27560723 2059112
5650 -4668173 -1 379733778 102 27765187 2179250
5700 -4668173 -1 379733778 102 27968742 2299270
5750 -4668173 -1 379733777 102 28171402 2419171
5800 -4668173 -1 379733776 102 28373177 2538950
5850 -4668173 -1 379733775 102 28574080 2658607
5900 -4668173 -1 379733774 102 28774123 2778138
5950 -4668173 -1 379733773 102 28973316 2897543
6000 -4668173 -1 379733772 102 29171670 3016821
6050 -4668173 -1 379733771 102 29369197 3135969
6100 -4668173 -1 379733770 102 29565907 3254986
6150 -4668172 -1 379733770 102 29761810 3373871
6200 -4668172 -1 379733769 102 29956917 3492623
6250 -4668172 -1 379733768 102 30151238 3611241
6300 -4668172 -1 379733767 102 30344781 3729723
6350 -4668172 -1 379733766 102 30537558 3848069
6400 -4668172 -1 379733765 102 30729577 3966277
6450 -4668172 -1 379733764 102 30920848 4084346
6500 -4668172 -1 379733763 102 31111379 4202277
6550 -4668172 -1 379733762 102 31301180 4320067
6600 -4668172 -1 379733761 102 31490259 4437716
