t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460723
50 -4668173 -1 379733827 101 -7847495 -5753806
100 -4668173 -1 379733827 101 -7375218 -6026854
150 -4668173 -1 379733827 101 -6893661 -6279230
200 -4668173 -1 379733827 101 -6404668 -6510598
250 -4668173 -1 379733827 101 -5910071 -6720912
300 -4668173 -1 379733827 101 -5411643 -6910402
350 -4668173 -1 379733827 101 -4911043 -7079531
400 -4668173 -1 379733827 101 -4409792 -7228959
450 -4668173 -1 379733826 101 -3909243 -7359496
500 -4668173 -1 379733826 101 -3410580 -7472064
550 -4668173 -1 379733826 101 -2914811 -7567652
600 -4668173 -1 379733826 101 -2422780 -7647284
650 -4668173 -1 379733826 101 -1935176 -7711994
700 -4668173 -1 379733826 101 -1452549 -7762800
750 -4668173 -1 379733826 101 -975327 -7800690
800 -4668173 -1 379733826 101 -503829 -7826611
850 -4668173 -1 379733826 101 -38286 -7841460
900 -4668173 -1 379733825 101 421150 -7846080
950 -4668173 -1 379733825 101 874390 -7841258
1000 -4668173 -1 379733825 101 1321398 -7827726
1050 -4668173 -1 379733825 101 1762181 -7806162
1100 -4668173 -1 379733825 101 2196779 -7777191
1150 -4668173 -1 379733825 101 2625258 -7741388
1200 -4668173 -1 379733824 101 3047710 -7699284
1250 -4668173 -1 379733824 101 3464237 -7651364
1300 -4668173 -1 379733824 101 3874958 -7598075
1350 -4668173 -1 379733824 101 4279997 -7539826
1400 -4668173 -1 379733824 101 4679488 -7476991
1450 -4668173 -1 379733823 101 5073565 -7409916
1500 -4668173 -1 379733823 101 5462367 -7338916
1550 -4668173 -1 379733823 101 5846031 -7264281
1600 -4668173 -1 379733823 101 6224696 -7186277
1650 -4668173 -1 379733823 101 6598497 -7105150
1700 -4668173 -1 379733822 101 6967570 -7021125
1750 -4668173 -1 379733822 101 7332046 -6934408
1800 -4668173 -1 379733822 101 7692053 -6845191
1850 -4668173 -1 379733821 101 8047718 -6753650
1900 -4668173 -1 379733821 101 8399162 -6659948
1950 -4668173 -1 379733821 101 8746503 -6564235
2000 -4668173 -1 379733821 101 9089858 -6466648
2050 -4668173 -1 379733820 101 9429336 -6367318
2100 -4668173 -1 379733820 101 9765045 -6266363
2150 -4668173 -1 379733820 101 10097090 -6163894
2200 -4668173 -1 379733819 101 10425570 -6060012
2250 -4668173 -1 379733819 101 10750582 -5954814
2300 -4668173 -1 379733819 101 11072220 -5848387
2350 -4668173 -1 379733818 101 11390573 -5740814
2400 -4668173 -1 379733818 101 11705729 -5632172
2450 -4668173 -1 379733818 101 12017771 -5522532
2500 -4668173 -1 379733817 101 12326780 -5411961
2550 -4668173 -1 379733817 101 12632834 -5300521
2600 -4668173 -1 379733816 101 12936008 -5188270
2650 -4668173 -1 379733816 101 13236374 -5075263
2700 -4668173 -1 379733816 101 13534002 -4961551
2750 -4668173 -1 379733815 101 13828960 -4847182
2800 -4668173 -1 379733815 101 14121312 -4732199
2850 -4668173 -1 379733814 101 14411121 -4616646
2900 -4668173 -1 379733814 101 14698448 -4500562
2950 -4668173 -1 379733813 101 14983350 -4383983
3000 -4668173 -1 379733813 101 15265884 -4266944
3050 -4668173 -1 379733813 101 15546106 -4149478
3100 -4668173 -1 379733812 101 15824066 -4031616
3150 -4668173 -1 379733812 101 16099817 -3913386
3200 -4668173 -1 379733811 101 16373406 -3794817
3250 -4668173 -1 379733811 101 16644883 -3675933
3300 -4668173 -1 379733810 101 16914292 -3556759
3350 -4668173 -1 379733810 101 17181678 -3437318
3400 -4668173 -1 379733809 101 17447084 -3317631
3450 -4668173 -1 379733809 101 17710552 -3197719
3500 -4668173 -1 379733808 101 17972121 -3077601
3550 -4668173 -1 379733808 101 18231832 -2957295
3600 -4668173 -1 379733807 101 18489721 -2836819
3650 -4668173 -1 379733806 101 18745825 -2716189
3700 -4668173 -1 379733806 101 19000181 -2595420
3750 -4668173 -1 379733805 101 19252821 -2474527
3800 -4668173 -1 379733805 101 19503781 -2353524
3850 -4668173 -1 379733804 101 19753091 -2232423
3900 -4668173 -1 379733804 101 20000784 -2111238
3950 -4668173 -1 379733803 101 20246890 -1989980
4000 -4668173 -1 379733802 101 20491438 -1868660
4050 -4668173 -1 379733802 101 20734458 -1747290
4100 -4668173 -1 379733801 101 20975978 -1625878
4150 -4668173 -1 379733801 101 21216024 -1504435
4200 -4668173 -1 379733800 101 21454622 -1382970
4250 -4668173 -1 379733799 101 21691800 -1261491
4300 -4668173 -1 379733799 101 21927581 -1140007
4350 -4668173 -1 379733798 101 22161989 -1018525
4400 -4668173 -1 379733797 101 22395050 -897053
4450 -4668173 -1 379733797 101 22626785 -775597
4500 -4668173 -1 379733796 101 22857216 -654166
4550 -4668173 -1 379733795 101 23086366 -532764
4600 -4668173 -1 379733795 101 23314257 -411398
4650 -4668173 -1 379733794 101 23540907 -290075
4700 -4668173 -1 379733793 101 23766339 -168798
4750 -4668173 -1 379733793 101 23990571 -47574
4800 -4668173 -1 379733792 101 24213622 73592
4850 -4668173 -1 379733791 101 24435511 194696
4900 -4668173 -1 379733790 101 24656257 315734
4950 -4668173 -1 379733790 101 24875877 436700
5000 -4668173 -1 379733789 101 25094388 557591
5050 -4668173 -1 379733788 102 25311808 678403
5100 -4668173 -1 379733787 102 25528152 799132
5150 -4668173 -1 379733787 102 25743438 919775
5200 -4668173 -1 379733786 102 25957680 1040328
5250 -4668173 -1 379733785 102 26170894 1160788
5300 -4668173 -1 379733784 102 26383095 1281152
5350 -4668173 -1 379733783 102 26594298 1401417
5400 -4668173 -1 379733783 102 26804516 1521581
5450 -4668173 -1 379733782 102 27013765 1641640
5500 -4668173 -1 379733781 102 27222058 1761592
5550 -4668173 -1 379733780 102 27429408 1881436
5600 -4668173 -1 379733779 102 27635828 2001167
5650 -4668173 -1 379733778 102 27841331 2120786
5700 -4668173 -1 379733778 102 28045929 2240288
5750 -4668173 -1 379733777 102 28249635 2359673
5800 -4668173 -1 379733776 102 28452461 2478938
5850 -4668173 -1 379733775 102 28654419 2598082
5900 -4668173 -1 379733774 102 28855519 2717103
5950 -4668173 -1 379733773 102 29055774 2836000
6000 -4668173 -1 379733772 102 29255194 2954770
6050 -4668173 -1 379733771 102 29453790 3073413
6100 -4668173 -1 379733770 102 29651573 3191927
6150 -4668172 -1 379733770 102 29848552 3310311
6200 -4668172 -1 379733769 102 30044739 3428563
6250 -4668172 -1 379733768 102 30240143 3546683
6300 -4668172 -1 379733767 102 30434774 3664669
6350 -4668172 -1 379733766 102 30628641 3782520
6400 -4668172 -1 379733765 102 30821754 3900236
6450 -4668172 -1 379733764 102 31014121 4017814
6500 -4668172 -1 379733763 102 31205753 4135256
6550 -4668172 -1 379733762 102 31396657 4252559
6600 -4668172 -1 379733761 102 31586843 4369723
6650 -4668172 -1 379733760 102 31776319 4486747
6700 -4668172 -1 379733759 102 31965093 4603630
6750 -4668172 -1 379733758 102 32153174 4720372
