t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308707 -5460722
50 -4668173 -1 379733827 101 -7848453 -5753166
100 -4668173 -1 379733827 101 -7377128 -6025578
150 -4668173 -1 379733827 101 -6896515 -6277318
200 -4668173 -1 379733827 101 -6408452 -6508046
250 -4668173 -1 379733827 101 -5914771 -6717716
300 -4668173 -1 379733827 101 -5417238 -6906550
350 -4668173 -1 379733827 101 -4917516 -7075005
400 -4668173 -1 379733827 101 -4417121 -7223736
450 -4668173 -1 379733826 101 -3917411 -7353547
500 -4668173 -1 379733826 101 -3419572 -7465353
550 -4668173 -1 379733826 101 -2924615 -7560139
600 -4668173 -1 379733826 101 -2433389 -7638926
650 -4668173 -1 379733826 101 -1946587 -7702744
700 -4668173 -1 379733826 101 -1464765 -7752611
750 -4668173 -1 379733826 101 -988353 -7789513
800 -4668173 -1 379733826 101 -517676 -7814398
850 -4668173 -1 379733826 101 -52969 -7828161
900 -4668173 -1 379733825 101 405613 -7831648
950 -4668173 -1 379733825 101 857977 -7825648
1000 -4668173 -1 379733825 101 1304085 -7810894
1050 -4668173 -1 379733825 101 1743941 -7788065
1100 -4668173 -1 379733825 101 2177582 -7757790
1150 -4668173 -1 379733825 101 2605074 -7720645
1200 -4668173 -1 379733824 101 3026505 -7677163
1250 -4668173 -1 379733824 101 3441980 -7627832
1300 -4668173 -1 379733824 101 3851612 -7573101
1350 -4668173 -1 379733824 101 4255529 -7513380
1400 -4668173 -1 379733824 101 4653862 -7449047
1450 -4668173 -1 379733823 101 5046745 -7380448
1500 -4668173 -1 379733823 101 5434316 -7307902
1550 -4668173 -1 379733823 101 5816714 -7231699
1600 -4668173 -1 379733823 101 6194076 -7152109
1650 -4668173 -1 379733823 101 6566540 -7069376
1700 -4668173 -1 379733822 101 6934239 -6983729
1750 -4668173 -1 379733822 101 7297305 -6895376
1800 -4668173 -1 379733822 101 7655868 -6804509
1850 -4668173 -1 379733821 101 8010054 -6711305
1900 -4668173 -1 379733821 101 8359985 -6615929
1950 -4668173 -1 379733821 101 8705780 -6518531
2000 -4668173 -1 379733821 101 9047555 -6419251
2050 -4668173 -1 379733820 101 9385420 -6318220
2100 -4668173 -1 379733820 101 9719485 -6215556
2150 -4668173 -1 379733820 101 10049853 -6111372
2200 -4668173 -1 379733819 101 10376625 -6005769
2250 -4668173 -1 379733819 101 10699899 -5898845
2300 -4668173 -1 379733819 101 11019768 -5790689
2350 -4668173 -1 379733818 101 11336323 -5681383
2400 -4668173 -1 379733818 101 11649651 -5571004
2450 -4668173 -1 379733818 101 11959837 -5459625
2500 -4668173 -1 379733817 101 12266962 -5347314
2550 -4668173 -1 379733817 101 12571104 -5234132
2600 -4668173 -1 379733816 101 12872338 -5120139
2650 -4668173 -1 379733816 101 13170739 -5005389
2700 -4668173 -1 379733816 101 13466375 -4889934
2750 -4668173 -1 379733815 101 13759315 -4773821
2800 -4668173 -1 379733815 101 14049623 -4657097
2850 -4668173 -1 379733814 101 14337364 -4539802
2900 -4668173 -1 379733814 101 14622598 -4421978
2950 -4668173 -1 379733813 101 14905384 -4303660
3000 -4668173 -1 379733813 101 15185778 -4184885
3050 -4668173 -1 379733813 101 15463836 -4065685
3100 -4668173 -1 379733812 101 15739610 -3946091
3150 -4668173 -1 379733812 101 16013152 -3826132
3200 -4668173 -1 379733811 101 16284511 -3705835
3250 -4668173 -1 379733811 101 16553735 -3585228
3300 -4668173 -1 379733810 101 16820870 -3464333
3350 -4668173 -1 379733810 101 17085961 -3343174
3400 -4668173 -1 379733809 101 17349052 -3221774
3450 -4668173 -1 379733809 101 17610184 -3100151
3500 -4668173 -1 379733808 101 17869397 -2978327
3550 -4668173 -1 379733808 101 18126732 -2856318
3600 -4668173 -1 379733807 101 18382227 -2734143
3650 -4668173 -1 379733806 101 18635917 -2611819
3700 -4668173 -1 379733806 101 18887840 -2489359
3750 -4668173 -1 379733805 101 19138029 -2366780
3800 -4668173 -1 379733805 101 19386519 -2244095
3850 -4668173 -1 379733804 101 19633342 -2121317
3900 -4668173 -1 379733804 101 19878530 -1998459
3950 -4668173 -1 379733803 101 20122113 -1875533
4000 -4668173 -1 379733802 101 20364122 -1752550
4050 -4668173 -1 379733802 101 20604586 -1629521
4100 -4668173 -1 379733801 101 20843532 -1506455
4150 -4668173 -1 379733801 101 21080988 -1383363
4200 -4668173 -1 379733800 101 21316981 -1260254
4250 -4668173 -1 379733799 101 21551536 -1137136
4300 -4668173 -1 379733799 101 21784679 -1014018
4350 -4668173 -1 379733798 101 22016435 -890907
4400 -4668173 -1 379733797 101 22246826 -767810
4450 -4668173 -1 379733797 101 22475877 -644736
4500 -4668173 -1 379733796 101 22703610 -521691
4550 -4668173 -1 379733795 101 22930047 -398681
4600 -4668173 -1 379733795 101 23155209 -275712
4650 -4668173 -1 379733794 101 23379117 -152790
4700 -4668173 -1 379733793 101 23601791 -29920
4750 -4668173 -1 379733793 101 23823252 92891
4800 -4668173 -1 379733792 101 24043519 215640
4850 -4668173 -1 379733791 101 24262610 338321
4900 -4668173 -1 379733790 101 24480544 460930
4950 -4668173 -1 379733790 101 24697338 583463
5000 -4668173 -1 379733789 101 24913011 705915
5050 -4668173 -1 379733788 102 25127579 828283
5100 -4668173 -1 379733787 102 25341059 950562
5150 -4668173 -1 379733787 102 25553468 1072750
5200 -4668173 -1 379733786 102 25764820 1194843
5250 -4668173 -1 379733785 102 25975132 1316838
5300 -4668173 -1 379733784 102 26184419 1438731
5350 -4668173 -1 379733783 102 26392695 1560520
5400 -4668173 -1 379733783 102 26599975 1682202
5450 -4668173 -1 379733782 102 26806273 1803774
5500 -4668173 -1 379733781 102 27011603 1925234
5550 -4668173 -1 379733780 102 27215979 2046580
5600 -4668173 -1 379733779 102 27419413 2167809
5650 -4668173 -1 379733778 102 27621919 2288919
5700 -4668173 -1 379733778 102 27823509 2409908
5750 -4668173 -1 379733777 102 28024196 2530774
5800 -4668173 -1 379733776 102 28223991 2651515
5850 -4668173 -1 379733775 102 28422907 2772129
5900 -4668173 -1 379733774 102 28620956 2892615
5950 -4668173 -1 379733773 102 28818147 3012972
6000 -4668173 -1 379733772 102 29014494 3133197
6050 -4668173 -1 379733771 102 29210005 3253289
6100 -4668173 -1 379733770 102 29404693 3373247
6150 -4668172 -1 379733770 102 29598568 3493070
6200 -4668172 -1 379733769 102 29791640 3612756
6250 -4668172 -1 379733768 102 29983918 3732304
6300 -4668172 -1 379733767 102 30175414 3851714
6350 -4668172 -1 379733766 102 30366136 3970983
6400 -4668172 -1 379733765 102 30556093 4090112
6450 -4668172 -1 379733764 102 30745296 4209098
6500 -4668172 -1 379733763 102 30933753 4327942
6550 -4668172 -1 379733762 102 31121474 4446643
6600 -4668172 -1 379733761 102 31308466 4565199
6650 -4668172 -1 379733760 102 31494739 4683610
6700 -4668172 -1 379733759 102 31680300 4801876
6750 -4668172 -1 379733758 102 31865159 4919995
6800 -4668172 -1 379733757 102 32049324 5037967
6850 -4668172 -1 379733756 102 32232801 5155792
6900 -4668172 -1 379733755 102 32415600 5273468
6950 -4668172 -1 379733754 102 32597728 5390996
7000 -4668172 -1 379733753 102 32779192 5508376
7050 -4668172 -1 379733752 102 32959999 5625605
7100 -4668172 -1 379733751 102 33140158 5742686
7150 -4668172 -1 379733750 102 33319675 5859616
7200 -4668172 -1 379733748 102 33498557 5976395
7250 -4668172 -1 379733747 102 33676811 6093024
7300 -4668172 -1 379733746 102 33854444 6209501
7350 -4668172 -1 379733745 102 34031463 6325828
7400 -4668172 -1 379733744 102 34207873 6442003
7450 -4668172 -1 379733743 102 34383683 6558026
7500 -4668172 -1 379733742 102 34558897 6673897
7550 -4668172 -1 379733741 102 34733522 6789617
7600 -4668172 -1 379733740 102 34907564 6905184
7650 -4668172 -1 379733738 102 35081030 7020599
7700 -4668172 -1 379733737 102 35253925 7135861
7750 -4668172 -1 379733736 102 35426255 7250971
7800 -4668172 -1 379733735 102 35598025 7365928
7850 -4668172 -1 379733734 102 35769242 7480733
7900 -4668172 -1 379733733 102 35939910 7595386
7950 -4668172 -1 379733731 103 36110036 7709885
8000 -4668172 -1 379733730 103 36279625 7824232
8050 -4668172 -1 379733729 103 36448682 7938427
8100 -4668172 -1 379733728 103 36617212 8052469
8150 -4668172 -1 379733727 103 36785220 8166358
8200 -4668172 -1 379733725 103 36952711 8280095
8250 -4668172 -1 379733724 103 37119691 8393680
8300 -4668172 -1 379733723 103 37286164 8507112
8350 -4668172 -1 379733722 103 37452135 8620393
8400 -4668172 -1 379733720 103 37617609 8733521
8450 -4668172 -1 379733719 103 37782591 8846497
8500 -4668172 -1 379733718 103 37947084 8959321
8550 -4668172 -1 379733717 103 38111094 9071994
8600 -4668172 -1 379733715 103 38274625 9184515
8650 -4668172 -1 379733714 103 38437681 9296884
8700 -4668172 -1 379733713 103 38600267 9409103
8750 -4668172 -1 379733711 103 38762387 9521170
8800 -4668172 -1 379733710 103 38924045 9633086
8850 -4668172 -1 379733709 103 39085246 9744852
8900 -4668172 -1 379733707 103 39245993 9856467
8950 -4668172 -1 379733706 103 39406291 9967932
9000 -4668172 -1 379733705 103 39566143 10079246
9050 -4668172 -1 379733703 103 39725553 10190411
9100 -4668172 -1 379733702 103 39884526 10301426
9150 -4668172 -1 379733701 103 40043065 10412292
9200 -4668172 -1 379733699 103 40201174 10523008
9250 -4668172 -1 379733698 103 40358856 10633575
9300 -4668172 -1 379733697 103 40516115 10743994
9350 -4668172 -1 379733695 103 40672955 10854264
9400 -4668172 -1 379733694 103 40829379 10964386
9450 -4668172 -1 379733692 103 40985392 11074360
9500 -4668172 -1 379733691 103 41140995 11184186
9550 -4668172 -1 379733689 103 41296194 11293864
9600 -4668171 -1 379733688 104 41450990 11403396
9650 -4668171 -1 379733687 104 41605388 11512780
9700 -4668171 -1 379733685 104 41759390 11622018
9750 -4668171 -1 379733684 104 41913000 11731109
9800 -4668171 -1 379733682 104 42066221 11840054
9850 -4668171 -1 379733681 104 42219057 11948853
9900 -4668171 -1 379733679 104 42371510 12057507
9950 -4668171 -1 379733678 104 42523583 12166015
10000 -4668171 -1 379733676 104 42675280 12274379
10050 -4668171 -1 379733675 104 42826604 12382598
10100 -4668171 -1 379733673 104 42977556 12490672
10150 -4668171 -1 379733672 104 43128141 12598602
10200 -4668171 -1 379733670 104 43278362 12706389
10250 -4668171 -1 379733669 104 43428220 12814032
10300 -4668171 -1 379733667 104 43577719 12921532
10350 -4668171 -1 379733666 104 43726862 13028888
10400 -4668171 -1 379733664 104 43875651 13136103
10450 -4668171 -1 379733662 104 44024089 13243175
10500 -4668171 -1 379733661 104 44172179 13350105
10550 -4668171 -1 379733659 104 44319924 13456893
10600 -4668171 -1 379733658 104 44467325 13563540
10650 -4668171 -1 379733656 104 44614386 13670046
10700 -4668171 -1 379733655 104 44761109 13776411
10750 -4668171 -1 379733653 104 44907497 13882636
10800 -4668171 -1 379733651 105 45053552 13988721
10850 -4668171 -1 379733650 105 45199277 14094666
