t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460723
50 -4668173 -1 379733827 101 -7847578 -5753750
100 -4668173 -1 379733827 101 -7375384 -6026743
150 -4668173 -1 379733827 101 -6893909 -6279064
200 -4668173 -1 379733827 101 -6404997 -6510376
250 -4668173 -1 379733827 101 -5910480 -6720635
300 -4668173 -1 379733827 101 -5412129 -6910067
350 -4668173 -1 379733827 101 -4911606 -7079137
400 -4668173 -1 379733827 101 -4410429 -7228504
450 -4668173 -1 379733826 101 -3909954 -7358979
500 -4668173 -1 379733826 101 -3411362 -7471481
550 -4668173 -1 379733826 101 -2915664 -7566999
600 -4668173 -1 379733826 101 -2423703 -7646557
650 -4668173 -1 379733826 101 -1936168 -7711190
700 -4668173 -1 379733826 101 -1453611 -7761914
750 -4668173 -1 379733826 101 -976460 -7799718
800 -4668173 -1 379733826 101 -505034 -7825549
850 -4668173 -1 379733826 101 -39563 -7840304
900 -4668173 -1 379733825 101 419798 -7844825
950 -4668173 -1 379733825 101 872963 -7839901
1000 -4668173 -1 379733825 101 1319893 -7826263
1050 -4668173 -1 379733825 101 1760595 -7804589
1100 -4668173 -1 379733825 101 2195109 -7775504
1150 -4668173 -1 379733825 101 2623503 -7739585
1200 -4668173 -1 379733824 101 3045866 -7697361
1250 -4668173 -1 379733824 101 3462301 -7649319
1300 -4668173 -1 379733824 101 3872927 -7595905
1350 -4668173 -1 379733824 101 4277870 -7537527
1400 -4668173 -1 379733824 101 4677260 -7474563
1450 -4668173 -1 379733823 101 5071233 -7407355
1500 -4668173 -1 379733823 101 5459928 -7336221
1550 -4668173 -1 379733823 101 5843482 -7261450
1600 -4668173 -1 379733823 101 6222034 -7183308
1650 -4668173 -1 379733823 101 6595719 -7102042
1700 -4668173 -1 379733822 101 6964672 -7017876
1750 -4668173 -1 379733822 101 7329026 -6931017
1800 -4668173 -1 379733822 101 7688908 -6841657
1850 -4668173 -1 379733821 101 8044444 -6749972
1900 -4668173 -1 379733821 101 8395757 -6656124
1950 -4668173 -1 379733821 101 8742964 -6560264
2000 -4668173 -1 379733821 101 9086181 -6462531
2050 -4668173 -1 379733820 101 9425520 -6363053
2100 -4668173 -1 379733820 101 9761086 -6261950
2150 -4668173 -1 379733820 101 10092985 -6159331
2200 -4668173 -1 379733819 101 10421317 -6055300
2250 -4668173 -1 379733819 101 10746178 -5949952
2300 -4668173 -1 379733819 101 11067663 -5843375
2350 -4668173 -1 379733818 101 11385860 -5735652
2400 -4668173 -1 379733818 101 11700858 -5626859
2450 -4668173 -1 379733818 101 12012739 -5517068
2500 -4668173 -1 379733817 101 12321585 -5406345
2550 -4668173 -1 379733817 101 12627473 -5294754
2600 -4668173 -1 379733816 101 12930478 -5182352
2650 -4668173 -1 379733816 101 13230674 -5069194
2700 -4668173 -1 379733816 101 13528130 -4955331
2750 -4668173 -1 379733815 101 13822912 -4840810
2800 -4668173 -1 379733815 101 14115087 -4725676
2850 -4668173 -1 379733814 101 14404717 -4609972
2900 -4668173 -1 379733814 101 14691862 -4493736
2950 -4668173 -1 379733813 101 14976581 -4377006
3000 -4668173 -1 379733813 101 15258930 -4259816
3050 -4668173 -1 379733813 101 15538964 -4142200
3100 -4668173 -1 379733812 101 15816735 -4024187
3150 -4668173 -1 379733812 101 16092294 -3905807
3200 -4668173 -1 379733811 101 16365690 -3787088
3250 -4668173 -1 379733811 101 16636972 -3668054
3300 -4668173 -1 379733810 101 16906184 -3548731
3350 -4668173 -1 379733810 101 17173371 -3429140
3400 -4668173 -1 379733809 101 17438576 -3309305
3450 -4668173 -1 379733809 101 17701841 -3189244
3500 -4668173 -1 379733808 101 17963207 -3068978
3550 -4668173 -1 379733808 101 18222711 -2948524
3600 -4668173 -1 379733807 101 18480393 -2827900
3650 -4668173 -1 379733806 101 18736288 -2707123
3700 -4668173 -1 379733806 101 18990433 -2586207
3750 -4668173 -1 379733805 101 19242861 -2465167
3800 -4668173 -1 379733805 101 19493607 -2344018
3850 -4668173 -1 379733804 101 19742702 -2222772
3900 -4668173 -1 379733804 101 19990178 -2101441
3950 -4668173 -1 379733803 101 20236065 -1980038
4000 -4668173 -1 379733802 101 20480394 -1858574
4050 -4668173 -1 379733802 101 20723192 -1737059
4100 -4668173 -1 379733801 101 20964489 -1615503
4150 -4668173 -1 379733801 101 21204310 -1493917
4200 -4668173 -1 379733800 101 21442683 -1372309
4250 -4668173 -1 379733799 101 21679634 -1250687
4300 -4668173 -1 379733799 101 21915186 -1129061
4350 -4668173 -1 379733798 101 22149365 -1007437
4400 -4668173 -1 379733797 101 22382194 -885824
4450 -4668173 -1 379733797 101 22613697 -764228
4500 -4668173 -1 379733796 101 22843895 -642656
4550 -4668173 -1 379733795 101 23072810 -521114
4600 -4668173 -1 379733795 101 23300464 -399609
4650 -4668173 -1 379733794 101 23526877 -278146
4700 -4668173 -1 379733793 101 23752070 -156731
4750 -4668173 -1 379733793 101 23976062 -35369
4800 -4668173 -1 379733792 101 24198872 85935
4850 -4668173 -1 379733791 101 24420519 207176
4900 -4668173 -1 379733790 101 24641021 328351
4950 -4668173 -1 379733790 101 24860396 449453
5000 -4668173 -1 379733789 101 25078662 570480
5050 -4668173 -1 379733788 102 25295835 691427
5100 -4668173 -1 379733787 102 25511931 812291
5150 -4668173 -1 379733787 102 25726968 933069
5200 -4668173 -1 379733786 102 25940959 1053756
5250 -4668173 -1 379733785 102 26153922 1174350
5300 -4668173 -1 379733784 102 26365871 1294847
5350 -4668173 -1 379733783 102 26576821 1415245
5400 -4668173 -1 379733783 102 26786785 1535541
5450 -4668173 -1 379733782 102 26995778 1655732
5500 -4668173 -1 379733781 102 27203815 1775815
5550 -4668173 -1 379733780 102 27410907 1895790
5600 -4668173 -1 379733779 102 27617068 2015652
5650 -4668173 -1 379733778 102 27822312 2135400
5700 -4668173 -1 379733778 102 28026650 2255032
5750 -4668173 -1 379733777 102 28230095 2374546
5800 -4668173 -1 379733776 102 28432658 2493940
5850 -4668173 -1 379733775 102 28634353 2613212
5900 -4668173 -1 379733774 102 28835189 2732361
5950 -4668173 -1 379733773 102 29035179 2851384
6000 -4668173 -1 379733772 102 29234333 2970281
6050 -4668173 -1 379733771 102 29432662 3089051
6100 -4668173 -1 379733770 102 29630177 3207691
6150 -4668172 -1 379733770 102 29826888 3326200
6200 -4668172 -1 379733769 102 30022805 3444577
6250 -4668172 -1 379733768 102 30217938 3562821
6300 -4668172 -1 379733767 102 30412298 3680932
6350 -4668172 -1 379733766 102 30605892 3798907
6400 -4668172 -1 379733765 102 30798732 3916746
6450 -4668172 -1 379733764 102 30990826 4034447
6500 -4668172 -1 379733763 102 31182183 4152011
6550 -4668172 -1 379733762 102 31372812 4269436
6600 -4668172 -1 379733761 102 31562721 4386721
6650 -4668172 -1 379733760 102 31751920 4503866
6700 -4668172 -1 379733759 102 31940416 4620870
6750 -4668172 -1 379733758 102 32128218 4737732
6800 -4668172 -1 379733757 102 32315333 4854452
6850 -4668172 -1 379733756 102 32501771 4971029
6900 -4668172 -1 379733755 102 32687537 5087463
6950 -4668172 -1 379733754 102 32872641 5203753
7000 -4668172 -1 379733753 102 33057088 5319898
7050 -4668172 -1 379733752 102 33240888 5435899
7100 -4668172 -1 379733751 102 33424047 5551754
7150 -4668172 -1 379733750 102 33606572 5667464
7200 -4668172 -1 379733748 102 33788469 5783028
7250 -4668172 -1 379733747 102 33969747 5898445
7300 -4668172 -1 379733746 102 34150411 6013716
7350 -4668172 -1 379733745 102 34330469 6128840
7400 -4668172 -1 379733744 102 34509926 6243817
7450 -4668172 -1 379733743 102 34688789 6358647
7500 -4668172 -1 379733742 102 34867065 6473330
7550 -4668172 -1 379733741 102 35044759 6587865
7600 -4668172 -1 379733740 102 35221878 6702252
7650 -4668172 -1 379733738 102 35398427 6816491
7700 -4668172 -1 379733737 102 35574412 6930582
7750 -4668172 -1 379733736 102 35749840 7044525
7800 -4668172 -1 379733735 102 35924716 7158320
7850 -4668172 -1 379733734 102 36099045 7271966
7900 -4668172 -1 379733733 102 36272833 7385465
7950 -4668172 -1 379733731 103 36446085 7498815
8000 -4668172 -1 379733730 103 36618807 7612016
8050 -4668172 -1 379733729 103 36791003 7725070
8100 -4668172 -1 379733728 103 36962680 7837975
8150 -4668172 -1 379733727 103 37133842 7950732
8200 -4668172 -1 379733725 103 37304494 8063340
8250 -4668172 -1 379733724 103 37474641 8175801
8300 -4668172 -1 379733723 103 37644288 8288113
8350 -4668172 -1 379733722 103 37813440 8400277
8400 -4668172 -1 379733720 103 37982100 8512294
8450 -4668172 -1 379733719 103 38150275 8624162
8500 -4668172 -1 379733718 103 38317969 8735883
8550 -4668172 -1 379733717 103 38485185 8847456
8600 -4668172 -1 379733715 103 38651929 8958882
8650 -4668172 -1 379733714 103 38818204 9070161
8700 -4668172 -1 379733713 103 38984016 9181292
8750 -4668172 -1 379733711 103 39149368 9292276
8800 -4668172 -1 379733710 103 39314264 9403113
8850 -4668172 -1 379733709 103 39478709 9513804
8900 -4668172 -1 379733707 103 39642706 9624348
8950 -4668172 -1 379733706 103 39806260 9734746
9000 -4668172 -1 379733705 103 39969375 9844998
9050 -4668172 -1 379733703 103 40132054 9955104
9100 -4668172 -1 379733702 103 40294302 10065064
9150 -4668172 -1 379733701 103 40456121 10174878
9200 -4668172 -1 379733699 103 40617516 10284547
9250 -4668172 -1 379733698 103 40778491 10394071
9300 -4668172 -1 379733697 103 40939048 10503451
9350 -4668172 -1 379733695 103 41099192 10612685
9400 -4668172 -1 379733694 103 41258927 10721775
9450 -4668172 -1 379733692 103 41418255 10830722
9500 -4668172 -1 379733691 103 41577179 10939524
9550 -4668172 -1 379733689 103 41735705 11048182
