t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308707 -5460722
50 -4668173 -1 379733827 101 -7848411 -5753194
100 -4668173 -1 379733827 101 -7377045 -6025633
150 -4668173 -1 379733827 101 -6896391 -6277401
200 -4668173 -1 379733827 101 -6408288 -6508157
250 -4668173 -1 379733827 101 -5914566 -6717855
300 -4668173 -1 379733827 101 -5416995 -6906718
350 -4668173 -1 379733827 101 -4917234 -7075202
400 -4668173 -1 379733827 101 -4416802 -7223963
450 -4668173 -1 379733826 101 -3917056 -7353806
500 -4668173 -1 379733826 101 -3419181 -7465645
550 -4668173 -1 379733826 101 -2924189 -7560465
600 -4668173 -1 379733826 101 -2432928 -7639289
650 -4668173 -1 379733826 101 -1946091 -7703146
700 -4668173 -1 379733826 101 -1464234 -7753054
750 -4668173 -1 379733826 101 -987786 -7789999
800 -4668173 -1 379733826 101 -517074 -7814929
850 -4668173 -1 379733826 101 -52331 -7828740
900 -4668173 -1 379733825 101 406288 -7832276
950 -4668173 -1 379733825 101 858691 -7826327
1000 -4668173 -1 379733825 101 1304838 -7811626
1050 -4668173 -1 379733825 101 1744734 -7788852
1100 -4668173 -1 379733825 101 2178416 -7758633
1150 -4668173 -1 379733825 101 2605951 -7721547
1200 -4668173 -1 379733824 101 3027427 -7678125
1250 -4668173 -1 379733824 101 3442947 -7628856
1300 -4668173 -1 379733824 101 3852627 -7574187
1350 -4668173 -1 379733824 101 4256593 -7514530
1400 -4668173 -1 379733824 101 4654976 -7450263
1450 -4668173 -1 379733823 101 5047911 -7381730
1500 -4668173 -1 379733823 101 5435536 -7309251
1550 -4668173 -1 379733823 101 5817989 -7233117
1600 -4668173 -1 379733823 101 6195408 -7153595
1650 -4668173 -1 379733823 101 6567930 -7070933
1700 -4668173 -1 379733822 101 6935688 -6985356
1750 -4668173 -1 379733822 101 7298816 -6897074
1800 -4668173 -1 379733822 101 7657442 -6806279
1850 -4668173 -1 379733821 101 8011693 -6713148
1900 -4668173 -1 379733821 101 8361690 -6617844
1950 -4668173 -1 379733821 101 8707552 -6520520
2000 -4668173 -1 379733821 101 9049395 -6421314
2050 -4668173 -1 379733820 101 9387331 -6320357
2100 -4668173 -1 379733820 101 9721467 -6217768
2150 -4668173 -1 379733820 101 10051908 -6113658
2200 -4668173 -1 379733819 101 10378755 -6008130
2250 -4668173 -1 379733819 101 10702104 -5901281
2300 -4668173 -1 379733819 101 11022051 -5793200
2350 -4668173 -1 379733818 101 11338684 -5683969
2400 -4668173 -1 379733818 101 11652092 -5573667
2450 -4668173 -1 379733818 101 11962359 -5462364
2500 -4668173 -1 379733817 101 12269566 -5350128
2550 -4668173 -1 379733817 101 12573791 -5237022
2600 -4668173 -1 379733816 101 12875110 -5123105
2650 -4668173 -1 379733816 101 13173596 -5008431
2700 -4668173 -1 379733816 101 13469319 -4893051
2750 -4668173 -1 379733815 101 13762347 -4777015
2800 -4668173 -1 379733815 101 14052745 -4660366
2850 -4668173 -1 379733814 101 14340576 -4543147
2900 -4668173 -1 379733814 101 14625901 -4425399
2950 -4668173 -1 379733813 101 14908779 -4307157
3000 -4668173 -1 379733813 101 15189267 -4188457
3050 -4668173 -1 379733813 101 15467419 -4069332
3100 -4668173 -1 379733812 101 15743289 -3949814
3150 -4668173 -1 379733812 101 16016927 -3829930
3200 -4668173 -1 379733811 101 16288383 -3709709
3250 -4668173 -1 379733811 101 16557705 -3589176
3300 -4668173 -1 379733810 101 16824940 -3468356
3350 -4668173 -1 379733810 101 17090131 -3347272
3400 -4668173 -1 379733809 101 17353323 -3225946
3450 -4668173 -1 379733809 101 17614557 -3104398
3500 -4668173 -1 379733808 101 17873873 -2982648
3550 -4668173 -1 379733808 101 18131312 -2860714
3600 -4668173 -1 379733807 101 18386911 -2738613
3650 -4668173 -1 379733806 101 18640707 -2616361
3700 -4668173 -1 379733806 101 18892735 -2493976
3750 -4668173 -1 379733805 101 19143032 -2371470
3800 -4668173 -1 379733805 101 19391630 -2248858
3850 -4668173 -1 379733804 101 19638561 -2126153
3900 -4668173 -1 379733804 101 19883858 -2003368
3950 -4668173 -1 379733803 101 20127552 -1880514
4000 -4668173 -1 379733802 101 20369672 -1757603
4050 -4668173 -1 379733802 101 20610247 -1634646
4100 -4668173 -1 379733801 101 20849305 -1511653
4150 -4668173 -1 379733801 101 21086874 -1388632
4200 -4668173 -1 379733800 101 21322981 -1265595
4250 -4668173 -1 379733799 101 21557651 -1142548
4300 -4668173 -1 379733799 101 21790909 -1019500
4350 -4668173 -1 379733798 101 22022780 -896460
4400 -4668173 -1 379733797 101 22253288 -773435
4450 -4668173 -1 379733797 101 22482456 -650431
4500 -4668173 -1 379733796 101 22710307 -527456
4550 -4668173 -1 379733795 101 22936862 -404515
4600 -4668173 -1 379733795 101 23162143 -281616
4650 -4668173 -1 379733794 101 23386171 -158764
4700 -4668173 -1 379733793 101 23608966 -35963
4750 -4668173 -1 379733793 101 23830548 86779
4800 -4668173 -1 379733792 101 24050937 209459
4850 -4668173 -1 379733791 101 24270150 332072
4900 -4668173 -1 379733790 101 24488207 454613
4950 -4668173 -1 379733790 101 24705125 577077
5000 -4668173 -1 379733789 101 24920921 699462
5050 -4668173 -1 379733788 102 25135614 821762
5100 -4668173 -1 379733787 102 25349219 943974
5150 -4668173 -1 379733787 102 25561753 1066095
5200 -4668173 -1 379733786 102 25773232 1188121
