t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308707 -5460722
50 -4668173 -1 379733827 101 -7848245 -5753305
100 -4668173 -1 379733827 101 -7376712 -6025855
150 -4668173 -1 379733827 101 -6895894 -6277734
200 -4668173 -1 379733827 101 -6407629 -6508601
250 -4668173 -1 379733827 101 -5913749 -6718411
300 -4668173 -1 379733827 101 -5416022 -6907387
350 -4668173 -1 379733827 101 -4916109 -7075989
400 -4668173 -1 379733827 101 -4415528 -7224871
450 -4668173 -1 379733826 101 -3915636 -7354840
500 -4668173 -1 379733826 101 -3417617 -7466812
550 -4668173 -1 379733826 101 -2922484 -7561772
600 -4668173 -1 379733826 101 -2431083 -7640743
650 -4668173 -1 379733826 101 -1944107 -7704755
700 -4668173 -1 379733826 101 -1462109 -7754826
750 -4668173 -1 379733826 101 -985521 -7791943
800 -4668173 -1 379733826 101 -514666 -7817053
850 -4668173 -1 379733826 101 -49778 -7831053
900 -4668173 -1 379733825 101 408990 -7834786
950 -4668173 -1 379733825 101 861545 -7829042
1000 -4668173 -1 379733825 101 1307849 -7814554
1050 -4668173 -1 379733825 101 1747905 -7792000
1100 -4668173 -1 379733825 101 2181754 -7762008
1150 -4668173 -1 379733825 101 2609461 -7725156
1200 -4668173 -1 379733824 101 3031115 -7681974
1250 -4668173 -1 379733824 101 3446818 -7632950
1300 -4668173 -1 379733824 101 3856687 -7578532
1350 -4668173 -1 379733824 101 4260848 -7519132
1400 -4668173 -1 379733824 101 4659433 -7455125
1450 -4668173 -1 379733823 101 5052576 -7386858
1500 -4668173 -1 379733823 101 5440415 -7314648
1550 -4668173 -1 379733823 101 5823088 -7238787
1600 -4668173 -1 379733823 101 6200734 -7159541
1650 -4668173 -1 379733823 101 6573488 -7077159
1700 -4668173 -1 379733822 101 6941486 -6991864
1750 -4668173 -1 379733822 101 7304860 -6903867
1800 -4668173 -1 379733822 101 7663737 -6813359
1850 -4668173 -1 379733821 101 8018245 -6720518
1900 -4668173 -1 379733821 101 8368506 -6625506
1950 -4668173 -1 379733821 101 8714637 -6528475
2000 -4668173 -1 379733821 101 9056756 -6429564
2050 -4668173 -1 379733820 101 9394973 -6328903
2100 -4668173 -1 379733820 101 9729396 -6226611
2150 -4668173 -1 379733820 101 10060129 -6122800
2200 -4668173 -1 379733819 101 10387273 -6017572
2250 -4668173 -1 379733819 101 10710925 -5911023
2300 -4668173 -1 379733819 101 11031180 -5803243
2350 -4668173 -1 379733818 101 11348126 -5694314
2400 -4668173 -1 379733818 101 11661853 -5584314
2450 -4668173 -1 379733818 101 11972443 -5473314
2500 -4668173 -1 379733817 101 12279979 -5361381
2550 -4668173 -1 379733817 101 12584537 -5248578
2600 -4668173 -1 379733816 101 12886195 -5134964
2650 -4668173 -1 379733816 101 13185023 -5020594
2700 -4668173 -1 379733816 101 13481094 -4905518
2750 -4668173 -1 379733815 101 13774473 -4789785
2800 -4668173 -1 379733815 101 14065227 -4673439
2850 -4668173 -1 379733814 101 14353419 -4556524
2900 -4668173 -1 379733814 101 14639109 -4439078
2950 -4668173 -1 379733813 101 14922356 -4321139
3000 -4668173 -1 379733813 101 15203217 -4202741
3050 -4668173 -1 379733813 101 15481746 -4083918
3100 -4668173 -1 379733812 101 15757997 -3964701
3150 -4668173 -1 379733812 101 16032021 -3845118
3200 -4668173 -1 379733811 101 16303866 -3725198
3250 -4668173 -1 379733811 101 16573581 -3604965
3300 -4668173 -1 379733810 101 16841212 -3484445
3350 -4668173 -1 379733810 101 17106804 -3363660
3400 -4668173 -1 379733809 101 17370399 -3242632
3450 -4668173 -1 379733809 101 17632040 -3121382
3500 -4668173 -1 379733808 101 17891768 -2999928
3550 -4668173 -1 379733808 101 18149621 -2878290
3600 -4668173 -1 379733807 101 18405637 -2756485
3650 -4668173 -1 379733806 101 18659854 -2634528
3700 -4668173 -1 379733806 101 18912308 -2512437
3750 -4668173 -1 379733805 101 19163032 -2390224
3800 -4668173 -1 379733805 101 19412060 -2267905
3850 -4668173 -1 379733804 101 19659426 -2145492
3900 -4668173 -1 379733804 101 19905160 -2022997
3950 -4668173 -1 379733803 101 20149293 -1900434
4000 -4668173 -1 379733802 101 20391856 -1777813
