t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460722
50 -4668173 -1 379733827 101 -7847953 -5753500
100 -4668173 -1 379733827 101 -7376131 -6026244
150 -4668173 -1 379733827 101 -6895026 -6278316
200 -4668173 -1 379733827 101 -6406478 -6509378
250 -4668173 -1 379733827 101 -5912319 -6719384
300 -4668173 -1 379733827 101 -5414319 -6908560
350 -4668173 -1 379733827 101 -4914139 -7077366
400 -4668173 -1 379733827 101 -4413297 -7226461
450 -4668173 -1 379733826 101 -3913150 -7356651
500 -4668173 -1 379733826 101 -3414881 -7468854
550 -4668173 -1 379733826 101 -2919500 -7564059
600 -4668173 -1 379733826 101 -2427854 -7643287
650 -4668173 -1 379733826 101 -1940634 -7707570
700 -4668173 -1 379733826 101 -1458392 -7757927
750 -4668173 -1 379733826 101 -981557 -7795345
800 -4668173 -1 379733826 101 -510452 -7820770
850 -4668173 -1 379733826 101 -45309 -7835100
900 -4668173 -1 379733825 101 413718 -7839178
950 -4668173 -1 379733825 101 866540 -7833793
1000 -4668173 -1 379733825 101 1313117 -7819677
1050 -4668173 -1 379733825 101 1753457 -7797508
1100 -4668173 -1 379733825 101 2187597 -7767914
1150 -4668173 -1 379733825 101 2615604 -7731470
1200 -4668173 -1 379733824 101 3037568 -7688707
1250 -4668173 -1 379733824 101 3453592 -7640113
1300 -4668173 -1 379733824 101 3863792 -7586134
1350 -4668173 -1 379733824 101 4268295 -7527182
1400 -4668173 -1 379733824 101 4667232 -7463631
1450 -4668173 -1 379733823 101 5060738 -7395828
1500 -4668173 -1 379733823 101 5448952 -7324089
1550 -4668173 -1 379733823 101 5832011 -7248705
1600 -4668173 -1 379733823 101 6210053 -7169943
1650 -4668173 -1 379733823 101 6583215 -7088049
1700 -4668173 -1 379733822 101 6951631 -7003248
1750 -4668173 -1 379733822 101 7315434 -6915750
1800 -4668173 -1 379733822 101 7674751 -6825744
1850 -4668173 -1 379733821 101 8029709 -6733409
1900 -4668173 -1 379733821 101 8380430 -6638907
1950 -4668173 -1 379733821 101 8727033 -6542388
2000 -4668173 -1 379733821 101 9069633 -6443993
2050 -4668173 -1 379733820 101 9408341 -6343850
2100 -4668173 -1 379733820 101 9743265 -6242078
2150 -4668173 -1 379733820 101 10074508 -6138789
2200 -4668173 -1 379733819 101 10402173 -6034085
