t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308707 -5460722
50 -4668173 -1 379733827 101 -7848037 -5753444
100 -4668173 -1 379733827 101 -7376297 -6026133
150 -4668173 -1 379733827 101 -6895274 -6278149
200 -4668173 -1 379733827 101 -6406807 -6509156
250 -4668173 -1 379733827 101 -5912728 -6719106
300 -4668173 -1 379733827 101 -5414806 -6908225
350 -4668173 -1 379733827 101 -4914702 -7076973
400 -4668173 -1 379733827 101 -4413934 -7226007
450 -4668173 -1 379733826 101 -3913860 -7356134
500 -4668173 -1 379733826 101 -3415662 -7468271
550 -4668173 -1 379733826 101 -2920353 -7563405
600 -4668173 -1 379733826 101 -2428777 -7642560
650 -4668173 -1 379733826 101 -1941626 -7706766
700 -4668173 -1 379733826 101 -1459454 -7757041
750 -4668173 -1 379733826 101 -982690 -7794373
800 -4668173 -1 379733826 101 -511656 -7819708
850 -4668173 -1 379733826 101 -46586 -7833944
900 -4668173 -1 379733825 101 412367 -7837924
950 -4668173 -1 379733825 101 865113 -7832436
1000 -4668173 -1 379733825 101 1311612 -7818213
1050 -4668173 -1 379733825 101 1751870 -7795935
1100 -4668173 -1 379733825 101 2185927 -7766227
1150 -4668173 -1 379733825 101 2613849 -7729666
1200 -4668173 -1 379733824 101 3035724 -7686784
1250 -4668173 -1 379733824 101 3451656 -7638067
1300 -4668173 -1 379733824 101 3861762 -7583963
1350 -4668173 -1 379733824 101 4266167 -7524882
1400 -4668173 -1 379733824 101 4665004 -7461201
1450 -4668173 -1 379733823 101 5058406 -7393265
1500 -4668173 -1 379733823 101 5446513 -7321392
1550 -4668173 -1 379733823 101 5829462 -7245871
1600 -4668173 -1 379733823 101 6207391 -7166971
1650 -4668173 -1 379733823 101 6580436 -7084938
1700 -4668173 -1 379733822 101 6948733 -6999996
1750 -4668173 -1 379733822 101 7312413 -6912355
1800 -4668173 -1 379733822 101 7671605 -6822206
1850 -4668173 -1 379733821 101 8026434 -6729726
1900 -4668173 -1 379733821 101 8377024 -6635079
