t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -7513292 -5914243
50 -4668173 -1 379733827 101 -7016324 -6139976
100 -4668173 -1 379733827 101 -6511183 -6344329
150 -4668173 -1 379733827 101 -5999726 -6526919
200 -4668173 -1 379733827 101 -5483821 -6687666
250 -4668173 -1 379733827 101 -4965290 -6826780
300 -4668173 -1 379733827 101 -4445854 -6944730
350 -4668173 -1 379733827 101 -3927092 -7042203
400 -4668173 -1 379733827 101 -3410418 -7120060
450 -4668173 -1 379733826 101 -2897063 -7179289
500 -4668173 -1 379733826 101 -2388071 -7220965
550 -4668173 -1 379733826 101 -1884306 -7246205
600 -4668173 -1 379733826 101 -1386464 -7256140
650 -4668173 -1 379733826 101 -895087 -7251888
700 -4668173 -1 379733826 101 -410579 -7234533
750 -4668173 -1 379733826 101 66771 -7205114
800 -4668173 -1 379733826 101 536775 -7164613
850 -4668173 -1 379733826 101 999329 -7113951
900 -4668173 -1 379733825 101 1454397 -7053985
950 -4668173 -1 379733825 101 1901998 -6985508
1000 -4668173 -1 379733825 101 2342198 -6909251
1050 -4668173 -1 379733825 101 2775096 -6825886
1100 -4668173 -1 379733825 101 3200819 -6736027
1150 -4668173 -1 379733825 101 3619512 -6640238
1200 -4668173 -1 379733824 101 4031336 -6539030
1250 -4668173 -1 379733824 101 4436463 -6432873
1300 -4668173 -1 379733824 101 4835071 -6322193
1350 -4668173 -1 379733824 101 5227341 -6207378
1400 -4668173 -1 379733824 101 5613456 -6088785
1450 -4668173 -1 379733823 101 5993598 -5966734
1500 -4668173 -1 379733823 101 6367947 -5841522
1550 -4668173 -1 379733823 101 6736682 -5713418
1600 -4668173 -1 379733823 101 7099975 -5582666
1650 -4668173 -1 379733823 101 7457996 -5449491
1700 -4668173 -1 379733822 101 7810910 -5314098
1750 -4668173 -1 379733822 101 8158876 -5176675
1800 -4668173 -1 379733822 101 8502050 -5037394
1850 -4668173 -1 379733821 101 8840579 -4896413
1900 -4668173 -1 379733821 101 9174608 -4753875
1950 -4668173 -1 379733821 101 9504276 -4609914
2000 -4668173 -1 379733821 101 9829716 -4464651
2050 -4668173 -1 379733820 101 10151056 -4318200
2100 -4668173 -1 379733820 101 10468419 -4170663
2150 -4668173 -1 379733820 101 10781924 -4022136
2200 -4668173 -1 379733819 101 11091686 -3872706
2250 -4668173 -1 379733819 101 11397813 -3722455
2300 -4668173 -1 379733819 101 11700411 -3571458
2350 -4668173 -1 379733818 101 11999580 -3419783
2400 -4668173 -1 379733818 101 12295418 -3267496
2450 -4668173 -1 379733818 101 12588018 -3114655
2500 -4668173 -1 379733817 101 12877469 -2961316
2550 -4668173 -1 379733817 101 13163858 -2807529
2600 -4668173 -1 379733816 101 13447267 -2653343
2650 -4668173 -1 379733816 101 13727776 -2498800
2700 -4668173 -1 379733816 101 14005461 -2343943
2750 -4668173 -1 379733815 101 14280396 -2188808
2800 -4668173 -1 379733815 101 14552652 -2033432
2850 -4668173 -1 379733814 101 14822297 -1877847
2900 -4668173 -1 379733814 101 15089396 -1722085
2950 -4668173 -1 379733813 101 15354013 -1566173
3000 -4668173 -1 379733813 101 15616209 -1410138
3050 -4668173 -1 379733813 101 15876042 -1254006
3100 -4668173 -1 379733812 101 16133569 -1097799
3150 -4668173 -1 379733812 101 16388844 -941540
3200 -4668173 -1 379733811 101 16641921 -785248
3250 -4668173 -1 379733811 101 16892849 -628942
3300 -4668173 -1 379733810 101 17141679 -472640
3350 -4668173 -1 379733810 101 17388457 -316359
3400 -4668173 -1 379733809 101 17633229 -160114
3450 -4668173 -1 379733809 101 17876040 -3919
3500 -4668173 -1 379733808 101 18116931 152212
3550 -4668173 -1 379733808 101 18355946 308266
3600 -4668173 -1 379733807 101 18593123 464231
3650 -4668173 -1 379733806 101 18828501 620097
3700 -4668173 -1 379733806 101 19062118 775853
3750 -4668173 -1 379733805 101 19294010 931490
3800 -4668173 -1 379733805 101 19524213 1086997
3850 -4668173 -1 379733804 101 19752759 1242367
3900 -4668173 -1 379733804 101 19979683 1397592
3950 -4668173 -1 379733803 101 20205016 1552664
4000 -4668173 -1 379733802 101 20428790 1707577
4050 -4668173 -1 379733802 101 20651034 1862323
4100 -4668173 -1 379733801 101 20871777 2016897
4150 -4668173 -1 379733801 101 21091049 2171292
4200 -4668173 -1 379733800 101 21308876 2325505
4250 -4668173 -1 379733799 101 21525286 2479529
4300 -4668173 -1 379733799 101 21740303 2633360
4350 -4668173 -1 379733798 101 21953955 2786993
4400 -4668173 -1 379733797 101 22166264 2940425
4450 -4668173 -1 379733797 101 22377256 3093652
4500 -4668173 -1 379733796 101 22586952 3246670
4550 -4668173 -1 379733795 101 22795377 3399476
4600 -4668173 -1 379733795 101 23002551 3552067
4650 -4668173 -1 379733794 101 23208496 3704440
4700 -4668173 -1 379733793 101 23413233 3856592
4750 -4668173 -1 379733793 101 23616783 4008521
4800 -4668173 -1 379733792 101 23819164 4160225
4850 -4668173 -1 379733791 101 24020397 4311702
4900 -4668173 -1 379733790 101 24220499 4462949
4950 -4668173 -1 379733790 101 24419490 4613965
5000 -4668173 -1 379733789 101 24617386 4764748
5050 -4668173 -1 379733788 102 24814206 4915297
5100 -4668173 -1 379733787 102 25009967 5065611
5150 -4668173 -1 379733787 102 25204684 5215687
5200 -4668173 -1 379733786 102 25398374 5365526
5250 -4668173 -1 379733785 102 25591053 5515125
5300 -4668173 -1 379733784 102 25782736 5664485
5350 -4668173 -1 379733783 102 25973438 5813603
5400 -4668173 -1 379733783 102 26163174 5962481
5450 -4668173 -1 379733782 102 26351958 6111116
5500 -4668173 -1 379733781 102 26539803 6259508
5550 -4668173 -1 379733780 102 26726725 6407657
5600 -4668173 -1 379733779 102 26912735 6555562
5650 -4668173 -1 379733778 102 27097848 6703224
5700 -4668173 -1 379733778 102 27282075 6850641
5750 -4668173 -1 379733777 102 27465429 6997813
5800 -4668173 -1 379733776 102 27647923 7144741
5850 -4668173 -1 379733775 102 27829569 7291425
5900 -4668173 -1 379733774 102 28010377 7437863
5950 -4668173 -1 379733773 102 28190360 7584057
6000 -4668173 -1 379733772 102 28369528 7730005
6050 -4668173 -1 379733771 102 28547894 7875710
6100 -4668173 -1 379733770 102 28725466 8021169
6150 -4668172 -1 379733770 102 28902256 8166384
6200 -4668172 -1 379733769 102 29078275 8311355
