t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -9201643 -4745589
50 -4668173 -1 379733827 101 -8798947 -5113815
100 -4668173 -1 379733827 101 -8381870 -5464234
150 -4668173 -1 379733827 101 -7952060 -5795909
200 -4668173 -1 379733827 101 -7511270 -6108186
250 -4668173 -1 379733827 101 -7061295 -6400703
300 -4668173 -1 379733827 101 -6603917 -6673373
350 -4668173 -1 379733827 101 -6140850 -6926361
400 -4668173 -1 379733827 101 -5673703 -7160050
450 -4668173 -1 379733826 101 -5203953 -7374999
500 -4668173 -1 379733826 101 -4732924 -7571904
550 -4668173 -1 379733826 101 -4261783 -7751562
600 -4668173 -1 379733826 101 -3791540 -7914831
650 -4668173 -1 379733826 101 -3323058 -8062608
700 -4668173 -1 379733826 101 -2857057 -8195797
750 -4668173 -1 379733826 101 -2394132 -8315298
800 -4668173 -1 379733826 101 -1934766 -8421984
850 -4668173 -1 379733826 101 -1479343 -8516699
900 -4668173 -1 379733825 101 -1028164 -8600248
950 -4668173 -1 379733825 101 -581453 -8673390
1000 -4668173 -1 379733825 101 -139376 -8736841
1050 -4668173 -1 379733825 101 297953 -8791270
1100 -4668173 -1 379733825 101 730464 -8837301
1150 -4668173 -1 379733825 101 1158123 -8875514
1200 -4668173 -1 379733824 101 1580923 -8906446
1250 -4668173 -1 379733824 101 1998882 -8930596
1300 -4668173 -1 379733824 101 2412038 -8948426
1350 -4668173 -1 379733824 101 2820442 -8960360
1400 -4668173 -1 379733824 101 3224158 -8966793
1450 -4668173 -1 379733823 101 3623260 -8968088
1500 -4668173 -1 379733823 101 4017828 -8964582
1550 -4668173 -1 379733823 101 4407947 -8956586
1600 -4668173 -1 379733823 101 4793708 -8944387
1650 -4668173 -1 379733823 101 5175200 -8928250
1700 -4668173 -1 379733822 101 5552519 -8908422
1750 -4668173 -1 379733822 101 5925756 -8885131
1800 -4668173 -1 379733822 101 6295007 -8858588
1850 -4668173 -1 379733821 101 6660364 -8828990
1900 -4668173 -1 379733821 101 7021919 -8796518
1950 -4668173 -1 379733821 101 7379763 -8761342
2000 -4668173 -1 379733821 101 7733985 -8723618
2050 -4668173 -1 379733820 101 8084673 -8683495
2100 -4668173 -1 379733820 101 8431911 -8641107
2150 -4668173 -1 379733820 101 8775783 -8596583
2200 -4668173 -1 379733819 101 9116371 -8550042
2250 -4668173 -1 379733819 101 9453752 -8501594
2300 -4668173 -1 379733819 101 9788005 -8451343
2350 -4668173 -1 379733818 101 10119204 -8399387
2400 -4668173 -1 379733818 101 10447421 -8345817
2450 -4668173 -1 379733818 101 10772726 -8290718
2500 -4668173 -1 379733817 101 11095188 -8234171
2550 -4668173 -1 379733817 101 11414872 -8176250
2600 -4668173 -1 379733816 101 11731844 -8117026
2650 -4668173 -1 379733816 101 12046164 -8056566
2700 -4668173 -1 379733816 101 12357894 -7994933
2750 -4668173 -1 379733815 101 12667091 -7932184
2800 -4668173 -1 379733815 101 12973811 -7868377
2850 -4668173 -1 379733814 101 13278110 -7803564
2900 -4668173 -1 379733814 101 13580040 -7737793
2950 -4668173 -1 379733813 101 13879653 -7671113
3000 -4668173 -1 379733813 101 14176998 -7603566
3050 -4668173 -1 379733813 101 14472124 -7535195
3100 -4668173 -1 379733812 101 14765077 -7466040
3150 -4668173 -1 379733812 101 15055902 -7396138
3200 -4668173 -1 379733811 101 15344643 -7325525
3250 -4668173 -1 379733811 101 15631344 -7254234
3300 -4668173 -1 379733810 101 15916044 -7182298
3350 -4668173 -1 379733810 101 16198784 -7109746
3400 -4668173 -1 379733809 101 16479603 -7036609
3450 -4668173 -1 379733809 101 16758539 -6962912
3500 -4668173 -1 379733808 101 17035627 -6888683
3550 -4668173 -1 379733808 101 17310903 -6813946
3600 -4668173 -1 379733807 101 17584403 -6738725
3650 -4668173 -1 379733806 101 17856158 -6663042
3700 -4668173 -1 379733806 101 18126203 -6586919
3750 -4668173 -1 379733805 101 18394567 -6510376
3800 -4668173 -1 379733805 101 18661282 -6433434
3850 -4668173 -1 379733804 101 18926378 -6356109
3900 -4668173 -1 379733804 101 19189883 -6278422
3950 -4668173 -1 379733803 101 19451826 -6200387
4000 -4668173 -1 379733802 101 19712235 -6122022
4050 -4668173 -1 379733802 101 19971135 -6043343
4100 -4668173 -1 379733801 101 20228552 -5964363
4150 -4668173 -1 379733801 101 20484513 -5885097
4200 -4668173 -1 379733800 101 20739041 -5805560
4250 -4668173 -1 379733799 101 20992160 -5725763
4300 -4668173 -1 379733799 101 21243894 -5645719
4350 -4668173 -1 379733798 101 21494266 -5565441
4400 -4668173 -1 379733797 101 21743297 -5484940
4450 -4668173 -1 379733797 101 21991009 -5404226
4500 -4668173 -1 379733796 101 22237423 -5323311
4550 -4668173 -1 379733795 101 22482559 -5242204
4600 -4668173 -1 379733795 101 22726438 -5160915
4650 -4668173 -1 379733794 101 22969079 -5079454
4700 -4668173 -1 379733793 101 23210501 -4997829
4750 -4668173 -1 379733793 101 23450723 -4916049
4800 -4668173 -1 379733792 101 23689762 -4834122
4850 -4668173 -1 379733791 101 23927636 -4752057
4900 -4668173 -1 379733790 101 24164363 -4669860
4950 -4668173 -1 379733790 101 24399960 -4587540
5000 -4668173 -1 379733789 101 24634442 -4505103
5050 -4668173 -1 379733788 102 24867826 -4422556
5100 -4668173 -1 379733787 102 25100127 -4339905
5150 -4668173 -1 379733787 102 25331362 -4257158
5200 -4668173 -1 379733786 102 25561544 -4174320
5250 -4668173 -1 379733785 102 25790689 -4091396
5300 -4668173 -1 379733784 102 26018811 -4008393
5350 -4668173 -1 379733783 102 26245924 -3925316
5400 -4668173 -1 379733783 102 26472042 -3842170
5450 -4668173 -1 379733782 102 26697178 -3758960
5500 -4668173 -1 379733781 102 26921345 -3675692
5550 -4668173 -1 379733780 102 27144556 -3592369
5600 -4668173 -1 379733779 102 27366824 -3508996
5650 -4668173 -1 379733778 102 27588160 -3425578
5700 -4668173 -1 379733778 102 27808578 -3342119
5750 -4668173 -1 379733777 102 28028089 -3258623
5800 -4668173 -1 379733776 102 28246704 -3175094
5850 -4668173 -1 379733775 102 28464434 -3091535
5900 -4668173 -1 379733774 102 28681292 -3007951
5950 -4668173 -1 379733773 102 28897287 -2924344
6000 -4668173 -1 379733772 102 29112431 -2840719
6050 -4668173 -1 379733771 102 29326733 -2757078
6100 -4668173 -1 379733770 102 29540204 -2673426
6150 -4668172 -1 379733770 102 29752855 -2589764
6200 -4668172 -1 379733769 102 29964694 -2506095
6250 -4668172 -1 379733768 102 30175732 -2422424
6300 -4668172 -1 379733767 102 30385978 -2338752
6350 -4668172 -1 379733766 102 30595442 -2255082
6400 -4668172 -1 379733765 102 30804132 -2171417
6450 -4668172 -1 379733764 102 31012057 -2087760
6500 -4668172 -1 379733763 102 31219226 -2004112
6550 -4668172 -1 379733762 102 31425648 -1920476
6600 -4668172 -1 379733761 102 31631332 -1836854
6650 -4668172 -1 379733760 102 31836285 -1753250
6700 -4668172 -1 379733759 102 32040516 -1669664
6750 -4668172 -1 379733758 102 32244032 -1586098
6800 -4668172 -1 379733757 102 32446842 -1502556
6850 -4668172 -1 379733756 102 32648953 -1419038
6900 -4668172 -1 379733755 102 32850373 -1335547
6950 -4668172 -1 379733754 102 33051110 -1252084
7000 -4668172 -1 379733753 102 33251170 -1168652
7050 -4668172 -1 379733752 102 33450561 -1085251
7100 -4668172 -1 379733751 102 33649290 -1001884
7150 -4668172 -1 379733750 102 33847364 -918552
7200 -4668172 -1 379733748 102 34044789 -835257
7250 -4668172 -1 379733747 102 34241573 -752000
7300 -4668172 -1 379733746 102 34437722 -668782
7350 -4668172 -1 379733745 102 34633242 -585606
7400 -4668172 -1 379733744 102 34828141 -502472
7450 -4668172 -1 379733743 102 35022423 -419381
7500 -4668172 -1 379733742 102 35216096 -336336
7550 -4668172 -1 379733741 102 35409166 -253337
7600 -4668172 -1 379733740 102 35601638 -170385
7650 -4668172 -1 379733738 102 35793518 -87482
7700 -4668172 -1 379733737 102 35984813 -4629
7750 -4668172 -1 379733736 102 36175527 78174
