t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -9033263 -4900914
50 -4668173 -1 379733827 101 -8617939 -5254861
100 -4668173 -1 379733827 101 -8188865 -5590511
150 -4668173 -1 379733827 101 -7747720 -5906982
200 -4668173 -1 379733827 101 -7296279 -6203685
250 -4668173 -1 379733827 101 -6836348 -6480318
300 -4668173 -1 379733827 101 -6369711 -6736859
350 -4668173 -1 379733827 101 -5898076 -6973530
400 -4668173 -1 379733827 101 -5423038 -7190772
450 -4668173 -1 379733826 101 -4946052 -7389193
500 -4668173 -1 379733826 101 -4468418 -7569537
550 -4668173 -1 379733826 101 -3991275 -7732640
600 -4668173 -1 379733826 101 -3515602 -7879397
650 -4668173 -1 379733826 101 -3042230 -8010731
700 -4668173 -1 379733826 101 -2571846 -8127574
750 -4668173 -1 379733826 101 -2105015 -8230844
800 -4668173 -1 379733826 101 -1642189 -8321432
850 -4668173 -1 379733826 101 -1183722 -8400195
900 -4668173 -1 379733825 101 -729885 -8467946
950 -4668173 -1 379733825 101 -280877 -8525454
1000 -4668173 -1 379733825 101 163161 -8573438
1050 -4668173 -1 379733825 101 602139 -8612573
1100 -4668173 -1 379733825 101 1036008 -8643482
1150 -4668173 -1 379733825 101 1464756 -8666748
1200 -4668173 -1 379733824 101 1888393 -8682908
1250 -4668173 -1 379733824 101 2306957 -8692460
1300 -4668173 -1 379733824 101 2720498 -8695863
1350 -4668173 -1 379733824 101 3129086 -8693540
1400 -4668173 -1 379733824 101 3532796 -8685884
1450 -4668173 -1 379733823 101 3931716 -8673255
1500 -4668173 -1 379733823 101 4325937 -8655986
1550 -4668173 -1 379733823 101 4715556 -8634385
1600 -4668173 -1 379733823 101 5100672 -8608736
1650 -4668173 -1 379733823 101 5481386 -8579302
1700 -4668173 -1 379733822 101 5857799 -8546324
1750 -4668173 -1 379733822 101 6230014 -8510029
1800 -4668173 -1 379733822 101 6598131 -8470623
1850 -4668173 -1 379733821 101 6962249 -8428299
1900 -4668173 -1 379733821 101 7322469 -8383237
1950 -4668173 -1 379733821 101 7678885 -8335602
2000 -4668173 -1 379733821 101 8031593 -8285548
2050 -4668173 -1 379733820 101 8380685 -8233219
2100 -4668173 -1 379733820 101 8726251 -8178748
2150 -4668173 -1 379733820 101 9068378 -8122259
