t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8497065 -5330343
50 -4668173 -1 379733827 101 -8046954 -5638934
100 -4668173 -1 379733827 101 -7585081 -5927891
150 -4668173 -1 379733827 101 -7113208 -6196512
200 -4668173 -1 379733827 101 -6633161 -6444396
250 -4668173 -1 379733827 101 -6146770 -6671432
300 -4668173 -1 379733827 101 -5655810 -6877784
350 -4668173 -1 379733827 101 -5161958 -7063853
400 -4668173 -1 379733827 101 -4666753 -7230241
450 -4668173 -1 379733826 101 -4171580 -7377709
500 -4668173 -1 379733826 101 -3677653 -7507131
550 -4668173 -1 379733826 101 -3186019 -7619458
600 -4668173 -1 379733826 101 -2697557 -7715683
650 -4668173 -1 379733826 101 -2212995 -7796811
700 -4668173 -1 379733826 101 -1732922 -7863840
750 -4668173 -1 379733826 101 -1257802 -7917743
800 -4668173 -1 379733826 101 -787991 -7959454
850 -4668173 -1 379733826 101 -323753 -7989861
900 -4668173 -1 379733825 101 134730 -8009803
950 -4668173 -1 379733825 101 587338 -8020063
1000 -4668173 -1 379733825 101 1034008 -8021374
1050 -4668173 -1 379733825 101 1474721 -8014413
1100 -4668173 -1 379733825 101 1909493 -7999808
1150 -4668173 -1 379733825 101 2338373 -7978139
1200 -4668173 -1 379733824 101 2761428 -7949939
1250 -4668173 -1 379733824 101 3178746 -7915698
1300 -4668173 -1 379733824 101 3590428 -7875868
1350 -4668173 -1 379733824 101 3996585 -7830863
1400 -4668173 -1 379733824 101 4397335 -7781066
1450 -4668173 -1 379733823 101 4792801 -7726824
1500 -4668173 -1 379733823 101 5183110 -7668461
1550 -4668173 -1 379733823 101 5568390 -7606272
1600 -4668173 -1 379733823 101 5948769 -7540529
1650 -4668173 -1 379733823 101 6324375 -7471482
1700 -4668173 -1 379733822 101 6695335 -7399363
1750 -4668173 -1 379733822 101 7061773 -7324383
1800 -4668173 -1 379733822 101 7423812 -7246740
1850 -4668173 -1 379733821 101 7781570 -7166614
1900 -4668173 -1 379733821 101 8135165 -7084172
1950 -4668173 -1 379733821 101 8484710 -6999570
2000 -4668173 -1 379733821 101 8830315 -6912951
2050 -4668173 -1 379733820 101 9172086 -6824448
2100 -4668173 -1 379733820 101 9510129 -6734184
2150 -4668173 -1 379733820 101 9844542 -6642273
2200 -4668173 -1 379733819 101 10175422 -6548823
2250 -4668173 -1 379733819 101 10502864 -6453932
2300 -4668173 -1 379733819 101 10826959 -6357692
2350 -4668173 -1 379733818 101 11147792 -6260190
2400 -4668173 -1 379733818 101 11465449 -6161504
2450 -4668173 -1 379733818 101 11780012 -6061711
2500 -4668173 -1 379733817 101 12091558 -5960879
2550 -4668173 -1 379733817 101 12400164 -5859074
2600 -4668173 -1 379733816 101 12705904 -5756357
2650 -4668173 -1 379733816 101 13008847 -5652785
2700 -4668173 -1 379733816 101 13309063 -5548413
2750 -4668173 -1 379733815 101 13606616 -5443289
2800 -4668173 -1 379733815 101 13901571 -5337462
2850 -4668173 -1 379733814 101 14193989 -5230976
2900 -4668173 -1 379733814 101 14483930 -5123872
2950 -4668173 -1 379733813 101 14771450 -5016190
3000 -4668173 -1 379733813 101 15056605 -4907966
3050 -4668173 -1 379733813 101 15339449 -4799236
3100 -4668173 -1 379733812 101 15620033 -4690031
3150 -4668173 -1 379733812 101 15898407 -4580383
3200 -4668173 -1 379733811 101 16174620 -4470321
3250 -4668173 -1 379733811 101 16448718 -4359872
3300 -4668173 -1 379733810 101 16720747 -4249063
3350 -4668173 -1 379733810 101 16990750 -4137917
3400 -4668173 -1 379733809 101 17258771 -4026459
3450 -4668173 -1 379733809 101 17524849 -3914709
3500 -4668173 -1 379733808 101 17789025 -3802689
3550 -4668173 -1 379733808 101 18051337 -3690419
3600 -4668173 -1 379733807 101 18311823 -3577917
3650 -4668173 -1 379733806 101 18570519 -3465200
3700 -4668173 -1 379733806 101 18827460 -3352286
3750 -4668173 -1 379733805 101 19082680 -3239190
3800 -4668173 -1 379733805 101 19336212 -3125927
3850 -4668173 -1 379733804 101 19588089 -3012513
3900 -4668173 -1 379733804 101 19838341 -2898959
3950 -4668173 -1 379733803 101 20086998 -2785280
4000 -4668173 -1 379733802 101 20334090 -2671487
4050 -4668173 -1 379733802 101 20579646 -2557593
4100 -4668173 -1 379733801 101 20823693 -2443607
4150 -4668173 -1 379733801 101 21066259 -2329542
4200 -4668173 -1 379733800 101 21307368 -2215406
4250 -4668173 -1 379733799 101 21547048 -2101210
4300 -4668173 -1 379733799 101 21785322 -1986962
4350 -4668173 -1 379733798 101 22022216 -1872672
4400 -4668173 -1 379733797 101 22257751 -1758347
4450 -4668173 -1 379733797 101 22491952 -1643995
4500 -4668173 -1 379733796 101 22724840 -1529624
4550 -4668173 -1 379733795 101 22956437 -1415242
4600 -4668173 -1 379733795 101 23186764 -1300854
4650 -4668173 -1 379733794 101 23415843 -1186468
4700 -4668173 -1 379733793 101 23643692 -1072089
4750 -4668173 -1 379733793 101 23870331 -957724
4800 -4668173 -1 379733792 101 24095780 -843378
4850 -4668173 -1 379733791 101 24320057 -729057
4900 -4668173 -1 379733790 101 24543180 -614765
4950 -4668173 -1 379733790 101 24765167 -500508
5000 -4668173 -1 379733789 101 24986036 -386291
5050 -4668173 -1 379733788 102 25205802 -272117
5100 -4668173 -1 379733787 102 25424483 -157992
5150 -4668173 -1 379733787 102 25642094 -43919
5200 -4668173 -1 379733786 102 25858652 70097
5250 -4668173 -1 379733785 102 26074171 184054
5300 -4668173 -1 379733784 102 26288666 297947
5350 -4668173 -1 379733783 102 26502153 411774
5400 -4668173 -1 379733783 102 26714645 525529
5450 -4668173 -1 379733782 102 26926157 639212
5500 -4668173 -1 379733781 102 27136702 752818
5550 -4668173 -1 379733780 102 27346294 866345
5600 -4668173 -1 379733779 102 27554945 979790
5650 -4668173 -1 379733778 102 27762668 1093150
5700 -4668173 -1 379733778 102 27969476 1206424
5750 -4668173 -1 379733777 102 28175382 1319607
5800 -4668173 -1 379733776 102 28380396 1432699
5850 -4668173 -1 379733775 102 28584532 1545698
5900 -4668173 -1 379733774 102 28787800 1658600
5950 -4668173 -1 379733773 102 28990211 1771404
6000 -4668173 -1 379733772 102 29191777 1884109
6050 -4668173 -1 379733771 102 29392509 1996711
6100 -4668173 -1 379733770 102 29592417 2109211
6150 -4668172 -1 379733770 102 29791511 2221605
6200 -4668172 -1 379733769 102 29989801 2333892
6250 -4668172 -1 379733768 102 30187298 2446072
6300 -4668172 -1 379733767 102 30384012 2558142
6350 -4668172 -1 379733766 102 30579951 2670101
6400 -4668172 -1 379733765 102 30775126 2781947
6450 -4668172 -1 379733764 102 30969545 2893680
6500 -4668172 -1 379733763 102 31163217 3005299
6550 -4668172 -1 379733762 102 31356152 3116801
6600 -4668172 -1 379733761 102 31548357 3228187
6650 -4668172 -1 379733760 102 31739843 3339454
6700 -4668172 -1 379733759 102 31930616 3450603
6750 -4668172 -1 379733758 102 32120685 3561632
6800 -4668172 -1 379733757 102 32310059 3672540
6850 -4668172 -1 379733756 102 32498744 3783326
6900 -4668172 -1 379733755 102 32686749 3893990
6950 -4668172 -1 379733754 102 32874082 4004531
7000 -4668172 -1 379733753 102 33060750 4114948
7050 -4668172 -1 379733752 102 33246760 4225240
7100 -4668172 -1 379733751 102 33432120 4335407
7150 -4668172 -1 379733750 102 33616836 4445448
7200 -4668172 -1 379733748 102 33800916 4555363
7250 -4668172 -1 379733747 102 33984367 4665151
7300 -4668172 -1 379733746 102 34167194 4774812
7350 -4668172 -1 379733745 102 34349406 4884344
7400 -4668172 -1 379733744 102 34531008 4993748
7450 -4668172 -1 379733743 102 34712007 5103024
7500 -4668172 -1 379733742 102 34892409 5212170
