t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -7918918 -5701371
50 -4668173 -1 379733827 101 -7438951 -5961219
100 -4668173 -1 379733827 101 -6949339 -6200310
150 -4668173 -1 379733827 101 -6451907 -6418131
200 -4668173 -1 379733827 101 -5948515 -6614474
250 -4668173 -1 379733827 101 -5440993 -6789420
300 -4668173 -1 379733827 101 -4931091 -6943316
350 -4668173 -1 379733827 101 -4420433 -7076738
400 -4668173 -1 379733827 101 -3910489 -7190446
450 -4668173 -1 379733826 101 -3402555 -7285340
500 -4668173 -1 379733826 101 -2897749 -7362419
550 -4668173 -1 379733826 101 -2397009 -7422736
600 -4668173 -1 379733826 101 -1901110 -7467372
650 -4668173 -1 379733826 101 -1410669 -7497403
700 -4668173 -1 379733826 101 -926166 -7513883
750 -4668173 -1 379733826 101 -447962 -7517828
800 -4668173 -1 379733826 101 23687 -7510204
850 -4668173 -1 379733826 101 488613 -7491923
900 -4668173 -1 379733825 101 946720 -7463837
950 -4668173 -1 379733825 101 1397972 -7426738
1000 -4668173 -1 379733825 101 1842384 -7381362
1050 -4668173 -1 379733825 101 2280006 -7328383
1100 -4668173 -1 379733825 101 2710923 -7268426
1150 -4668173 -1 379733825 101 3135241 -7202060
1200 -4668173 -1 379733824 101 3553085 -7129809
1250 -4668173 -1 379733824 101 3964592 -7052152
1300 -4668173 -1 379733824 101 4369911 -6969527
1350 -4668173 -1 379733824 101 4769195 -6882335
1400 -4668173 -1 379733824 101 5162601 -6790943
1450 -4668173 -1 379733823 101 5550290 -6695685
1500 -4668173 -1 379733823 101 5932419 -6596868
1550 -4668173 -1 379733823 101 6309148 -6494773
1600 -4668173 -1 379733823 101 6680633 -6389657
1650 -4668173 -1 379733823 101 7047027 -6281755
1700 -4668173 -1 379733822 101 7408480 -6171284
1750 -4668173 -1 379733822 101 7765139 -6058443
1800 -4668173 -1 379733822 101 8117144 -5943412
1850 -4668173 -1 379733821 101 8464635 -5826361
1900 -4668173 -1 379733821 101 8807744 -5707443
1950 -4668173 -1 379733821 101 9146601 -5586800
2000 -4668173 -1 379733821 101 9481330 -5464564
2050 -4668173 -1 379733820 101 9812050 -5340855
2100 -4668173 -1 379733820 101 10138879 -5215786
2150 -4668173 -1 379733820 101 10461928 -5089459
2200 -4668173 -1 379733819 101 10781304 -4961971
2250 -4668173 -1 379733819 101 11097111 -4833409
2300 -4668173 -1 379733819 101 11409448 -4703857
2350 -4668173 -1 379733818 101 11718411 -4573390
2400 -4668173 -1 379733818 101 12024094 -4442078
2450 -4668173 -1 379733818 101 12326583 -4309989
2500 -4668173 -1 379733817 101 12625966 -4177182
2550 -4668173 -1 379733817 101 12922325 -4043716
2600 -4668173 -1 379733816 101 13215737 -3909642
2650 -4668173 -1 379733816 101 13506281 -3775011
2700 -4668173 -1 379733816 101 13794029 -3639869
2750 -4668173 -1 379733815 101 14079053 -3504258
2800 -4668173 -1 379733815 101 14361420 -3368220
2850 -4668173 -1 379733814 101 14641195 -3231791
2900 -4668173 -1 379733814 101 14918443 -3095007
2950 -4668173 -1 379733813 101 15193225 -2957901
3000 -4668173 -1 379733813 101 15465599 -2820503
3050 -4668173 -1 379733813 101 15735622 -2682844
3100 -4668173 -1 379733812 101 16003350 -2544949
3150 -4668173 -1 379733812 101 16268834 -2406844
3200 -4668173 -1 379733811 101 16532126 -2268553
3250 -4668173 -1 379733811 101 16793276 -2130099
3300 -4668173 -1 379733810 101 17052331 -1991503
3350 -4668173 -1 379733810 101 17309338 -1852784
3400 -4668173 -1 379733809 101 17564340 -1713961
3450 -4668173 -1 379733809 101 17817381 -1575052
3500 -4668173 -1 379733808 101 18068504 -1436072
3550 -4668173 -1 379733808 101 18317747 -1297038
3600 -4668173 -1 379733807 101 18565151 -1157965
3650 -4668173 -1 379733806 101 18810753 -1018865
3700 -4668173 -1 379733806 101 19054589 -879752
3750 -4668173 -1 379733805 101 19296696 -740639
3800 -4668173 -1 379733805 101 19537108 -601536
3850 -4668173 -1 379733804 101 19775858 -462455
3900 -4668173 -1 379733804 101 20012978 -323405
3950 -4668173 -1 379733803 101 20248501 -184397
4000 -4668173 -1 379733802 101 20482456 -45439
4050 -4668173 -1 379733802 101 20714873 93459
4100 -4668173 -1 379733801 101 20945780 232290
4150 -4668173 -1 379733801 101 21175207 371045
4200 -4668173 -1 379733800 101 21403179 509719
4250 -4668173 -1 379733799 101 21629723 648303
4300 -4668173 -1 379733799 101 21854865 786792
4350 -4668173 -1 379733798 101 22078630 925179
4400 -4668173 -1 379733797 101 22301041 1063459
4450 -4668173 -1 379733797 101 22522123 1201626
4500 -4668173 -1 379733796 101 22741898 1339674
4550 -4668173 -1 379733795 101 22960389 1477600
4600 -4668173 -1 379733795 101 23177617 1615398
4650 -4668173 -1 379733794 101 23393604 1753064
4700 -4668173 -1 379733793 101 23608369 1890595
4750 -4668173 -1 379733793 101 23821934 2027985
4800 -4668173 -1 379733792 101 24034317 2165233
4850 -4668173 -1 379733791 101 24245538 2302333
4900 -4668173 -1 379733790 101 24455615 2439283
4950 -4668173 -1 379733790 101 24664567 2576081
5000 -4668173 -1 379733789 101 24872410 2712722
5050 -4668173 -1 379733788 102 25079163 2849204
5100 -4668173 -1 379733787 102 25284842 2985526
5150 -4668173 -1 379733787 102 25489463 3121683
5200 -4668173 -1 379733786 102 25693043 3257675
5250 -4668173 -1 379733785 102 25895597 3393498
5300 -4668173 -1 379733784 102 26097140 3529152
5350 -4668173 -1 379733783 102 26297688 3664634
5400 -4668173 -1 379733783 102 26497254 3799942
5450 -4668173 -1 379733782 102 26695853 3935074
5500 -4668173 -1 379733781 102 26893500 4070030
5550 -4668173 -1 379733780 102 27090207 4204808
5600 -4668173 -1 379733779 102 27285987 4339406
5650 -4668173 -1 379733778 102 27480855 4473823
5700 -4668173 -1 379733778 102 27674822 4608058
5750 -4668173 -1 379733777 102 27867901 4742109
5800 -4668173 -1 379733776 102 28060104 4875977
5850 -4668173 -1 379733775 102 28251444 5009660
5900 -4668173 -1 379733774 102 28441931 5143156
5950 -4668173 -1 379733773 102 28631577 5276466
6000 -4668173 -1 379733772 102 28820393 5409588
6050 -4668173 -1 379733771 102 29008390 5542522
6100 -4668173 -1 379733770 102 29195579 5675267
6150 -4668172 -1 379733770 102 29381971 5807823
6200 -4668172 -1 379733769 102 29567575 5940189
6250 -4668172 -1 379733768 102 29752402 6072365
6300 -4668172 -1 379733767 102 29936461 6204350
6350 -4668172 -1 379733766 102 30119763 6336144
