t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -7093804 -6098302
50 -4668173 -1 379733827 101 -6582258 -6288816
100 -4668173 -1 379733827 101 -6064049 -6457433
150 -4668173 -1 379733827 101 -5541058 -6603899
200 -4668173 -1 379733827 101 -5015154 -6728265
250 -4668173 -1 379733827 101 -4488140 -6830867
300 -4668173 -1 379733827 101 -3961700 -6912294
350 -4668173 -1 379733827 101 -3437362 -6973340
400 -4668173 -1 379733827 101 -2916476 -7014964
450 -4668173 -1 379733826 101 -2400200 -7038239
500 -4668173 -1 379733826 101 -1889502 -7044307
550 -4668173 -1 379733826 101 -1385167 -7034345
600 -4668173 -1 379733826 101 -887807 -7009530
650 -4668173 -1 379733826 101 -397886 -6971014
700 -4668173 -1 379733826 101 84268 -6919908
750 -4668173 -1 379733826 101 558440 -6857269
800 -4668173 -1 379733826 101 1024511 -6784087
850 -4668173 -1 379733826 101 1482441 -6701291
900 -4668173 -1 379733825 101 1932254 -6609736
950 -4668173 -1 379733825 101 2374026 -6510213
1000 -4668173 -1 379733825 101 2807873 -6403448
1050 -4668173 -1 379733825 101 3233941 -6290102
1100 -4668173 -1 379733825 101 3652397 -6170780
1150 -4668173 -1 379733825 101 4063429 -6046033
1200 -4668173 -1 379733824 101 4467232 -5916361
1250 -4668173 -1 379733824 101 4864010 -5782220
1300 -4668173 -1 379733824 101 5253970 -5644023
1350 -4668173 -1 379733824 101 5637320 -5502144
1400 -4668173 -1 379733824 101 6014267 -5356926
1450 -4668173 -1 379733823 101 6385015 -5208677
1500 -4668173 -1 379733823 101 6749766 -5057678
1550 -4668173 -1 379733823 101 7108714 -4904187
1600 -4668173 -1 379733823 101 7462051 -4748434
1650 -4668173 -1 379733823 101 7809961 -4590633
1700 -4668173 -1 379733822 101 8152623 -4430976
1750 -4668173 -1 379733822 101 8490209 -4269640
1800 -4668173 -1 379733822 101 8822884 -4106785
1850 -4668173 -1 379733821 101 9150809 -3942557
1900 -4668173 -1 379733821 101 9474138 -3777092
1950 -4668173 -1 379733821 101 9793018 -3610511
2000 -4668173 -1 379733821 101 10107590 -3442927
2050 -4668173 -1 379733820 101 10417990 -3274444
2100 -4668173 -1 379733820 101 10724348 -3105155
2150 -4668173 -1 379733820 101 11026791 -2935147
2200 -4668173 -1 379733819 101 11325436 -2764501
2250 -4668173 -1 379733819 101 11620399 -2593288
2300 -4668173 -1 379733819 101 11911791 -2421578
2350 -4668173 -1 379733818 101 12199716 -2249431
2400 -4668173 -1 379733818 101 12484276 -2076906
2450 -4668173 -1 379733818 101 12765568 -1904054
2500 -4668173 -1 379733817 101 13043685 -1730925
2550 -4668173 -1 379733817 101 13318717 -1557563
2600 -4668173 -1 379733816 101 13590750 -1384010
2650 -4668173 -1 379733816 101 13859865 -1210304
2700 -4668173 -1 379733816 101 14126142 -1036481
2750 -4668173 -1 379733815 101 14389658 -862573
2800 -4668173 -1 379733815 101 14650484 -688612
2850 -4668173 -1 379733814 101 14908693 -514624
2900 -4668173 -1 379733814 101 15164350 -340636
2950 -4668173 -1 379733813 101 15417521 -166672
3000 -4668173 -1 379733813 101 15668269 7245
3050 -4668173 -1 379733813 101 15916654 181095
3100 -4668173 -1 379733812 101 16162734 354858
3150 -4668173 -1 379733812 101 16406565 528517
3200 -4668173 -1 379733811 101 16648201 702056
3250 -4668173 -1 379733811 101 16887694 875458
3300 -4668173 -1 379733810 101 17125094 1048711
3350 -4668173 -1 379733810 101 17360450 1221799
3400 -4668173 -1 379733809 101 17593808 1394712
3450 -4668173 -1 379733809 101 17825213 1567438
3500 -4668173 -1 379733808 101 18054709 1739966
3550 -4668173 -1 379733808 101 18282338 1912287
3600 -4668173 -1 379733807 101 18508142 2084392
3650 -4668173 -1 379733806 101 18732158 2256272
3700 -4668173 -1 379733806 101 18954426 2427920
3750 -4668173 -1 379733805 101 19174982 2599328
3800 -4668173 -1 379733805 101 19393861 2770490
3850 -4668173 -1 379733804 101 19611100 2941400
3900 -4668173 -1 379733804 101 19826730 3112051
3950 -4668173 -1 379733803 101 20040784 3282440
4000 -4668173 -1 379733802 101 20253294 3452561
4050 -4668173 -1 379733802 101 20464291 3622409
4100 -4668173 -1 379733801 101 20673804 3791981
4150 -4668173 -1 379733801 101 20881861 3961273
4200 -4668173 -1 379733800 101 21088490 4130281
4250 -4668173 -1 379733799 101 21293719 4299003
4300 -4668173 -1 379733799 101 21497573 4467435
4350 -4668173 -1 379733798 101 21700079 4635575
4400 -4668173 -1 379733797 101 21901261 4803421
4450 -4668173 -1 379733797 101 22101142 4970970
4500 -4668173 -1 379733796 101 22299747 5138221
4550 -4668173 -1 379733795 101 22497098 5305171
4600 -4668173 -1 379733795 101 22693217 5471821
4650 -4668173 -1 379733794 101 22888126 5638167
4700 -4668173 -1 379733793 101 23081846 5804209
4750 -4668173 -1 379733793 101 23274397 5969946
4800 -4668173 -1 379733792 101 23465799 6135376
4850 -4668173 -1 379733791 101 23656071 6300500
4900 -4668173 -1 379733790 101 23845232 6465317
4950 -4668173 -1 379733790 101 24033301 6629826
5000 -4668173 -1 379733789 101 24220295 6794026
5050 -4668173 -1 379733788 102 24406231 6957918
5100 -4668173 -1 379733787 102 24591128 7121501
5150 -4668173 -1 379733787 102 24775001 7284775
5200 -4668173 -1 379733786 102 24957866 7447741
5250 -4668173 -1 379733785 102 25139739 7610397
5300 -4668173 -1 379733784 102 25320636 7772745
5350 -4668173 -1 379733783 102 25500572 7934785
5400 -4668173 -1 379733783 102 25679561 8096516
5450 -4668173 -1 379733782 102 25857618 8257940
