number   name               prov des     alt des    dyn type  mul  a (AU)  e      incl   H(MPC)  H    err   diam (km)*   err+     err-   albedo *  err+   err-   source 

      16  Psyche                                     MBA            2.924  0.134   3.1    5.90   5.85  0.04   232.000     26.000  24.000   0.150    0.030          L18a  
      16  Psyche                                     MBA            2.924  0.134   3.1    5.90   5.85  0.04   158.000     12.000           0.320    0.060          L18a  
      16  Psyche                                     MBA            2.924  0.134   3.1    5.90   5.85  0.04   163.000     13.000  14.000   0.310    0.060          L18a  
      16  Psyche                                     MBA            2.924  0.134   3.1    5.90   5.85  0.04   320.000     35.000  33.000   0.080    0.020          L18a  
      22  Kalliope                                   MBA       *    2.915  0.098  13.7    6.45   6.45         170.300     23.400           0.160    0.063          M12a  
      24  Themis                                     MBA  THE       3.136  0.125   0.8    7.08   7.11         203.900      8.800           0.060    0.010          L16a  
      45  Eugenia                                    MBA       *    2.721  0.084   6.6    7.46   7.46         210.000     31.100           0.042    0.015          M12a  
      87  Sylvia                                     MBA  OMB  *    3.483  0.093  10.9    6.94   6.94         272.400     40.200           0.040    0.017          M12a  
      90  Antiope                                    MBA  THE  *    3.150  0.166   2.2    8.27   8.24         105.500      5.900           0.080    0.020          L16a  
     103  Hera                                       MBA            2.702  0.079   5.4    7.66                 88.217     15.040           0.196    0.047          R15a  
     106  Dione                                      MBA            3.186  0.162   4.6    7.41                168.860     28.793           0.067    0.011          R15a  
     107  Camilla                                    MBA  OMB  *    3.492  0.065  10.0    7.08   7.08         241.600     35.000           0.045    0.019          M12a  
     121  Hermione                                   MBA  OMB  *    3.452  0.132   7.6    7.31   7.31         165.800     22.100           0.077    0.025          M12a  
     121  Hermione                                   MBA  OMB  *    3.452  0.132   7.6    7.31   7.31         164.800      8.600   8.200   0.063    0.016  0.020   D09a  
     130  Elektra                                    MBA       *    3.125  0.209  22.8    7.12   7.12         174.900     25.500           0.082    0.029          M12a  
     206  Hersilia                                   MBA            2.741  0.038   3.8    8.68                 98.223     16.770           0.062    0.032          R15a  
     216  Kleopatra                                  MBA       *    2.794  0.251  13.1    7.30   7.30         152.500     21.300           0.091    0.041          M12a  
     222  Lucia                                      MBA  THE       3.143  0.131   2.1    9.13   9.13          59.800      0.800           0.110                   L12a  
     222  Lucia                                      MBA  THE       3.143  0.131   2.1    9.13   9.47          59.800      0.800           0.110    0.020          L16a  
     223  Rosa                                       MBA  THE       3.101  0.116   1.9    9.68   9.68          61.200      0.300           0.063                   L12a  
     223  Rosa                                       MBA  THE       3.101  0.116   1.9    9.68   9.72          61.200      0.300           0.060    0.010          L16a  
     233  Asterope                                   MBA            2.660  0.099   7.7    8.21                 97.496     16.657           0.097    0.049          R15a  
     283  Emma                                       MBA       *    3.049  0.144   8.0    8.72   8.72         143.900     19.200           0.028    0.011          M12a  
     283  Emma                                       MBA       *    3.049  0.144   8.0    8.72                145.705     24.907           0.027    0.005          R15a  
     316  Goberta                                    MBA  THE       3.180  0.135   2.3   10.10   9.80          46.800      1.200           0.097                   L12a  
     316  Goberta                                    MBA  THE       3.180  0.135   2.3   10.10   9.94          46.800      1.200           0.100    0.020          L16a  
     318  Magdalena                                  MBA            3.195  0.085  10.7    9.40                105.307     17.987           0.028    0.019          R15a  
     379  Huenna             1894 AQ                 MBA  THE  *    3.143  0.180   1.7    8.87   8.85          92.900      4.200           0.060    0.010          L16a  
     383  Janina             1894 AU                 MBA  THE       3.140  0.167   2.7    9.91   9.91          48.400      0.300           0.082                   L12a  
     383  Janina             1894 AU                 MBA  THE       3.140  0.167   2.7    9.91   9.79          48.500      0.300           0.080    0.020          L16a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16  11.16          30.700     10.000   8.300   0.065    0.075  0.034   M11a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16  10.96  0.14    25.337     16.999   7.415   0.114    0.114  0.073   N18a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16                 22.300                      0.230                   T14a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16  10.46          23.000                      0.220                   H11a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16  11.16          30.400                      0.070                   H11a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16  11.20          31.930                      0.060                   T10a  
     433  Eros               1898 DQ                 NEA  AMO       1.458  0.223  10.8   11.16                 29.200 *    9.400   9.300   0.070    0.080  0.030   T11a  
     468  Lina               1901 FZ                 MBA  THE       3.131  0.198   0.4    9.83   9.83          59.700      0.500           0.058                   L12a  
     468  Lina               1901 FZ                 MBA  THE       3.131  0.198   0.4    9.83   9.61          59.700      0.500           0.060    0.010          L16a  
     492  Gismonda           1902 JR                 MBA  THE       3.115  0.178   1.6   10.00   9.80          50.300      1.100           0.084                   L12a  
     492  Gismonda           1902 JR                 MBA  THE       3.115  0.178   1.6   10.00   9.84          50.300      1.100           0.080    0.020          L16a  
     515  Athalia            1903 ME                 MBA  THE       3.120  0.175   2.0   11.23  11.23          43.000      0.200           0.031                   L12a  
     515  Athalia            1903 ME                 MBA  THE       3.120  0.175   2.0   11.23  10.60          43.000      0.200           0.031    0.006          L16a  
     526  Jena               1904 NQ                 MBA  THE       3.122  0.134   2.2   10.17  10.17          52.300      0.500           0.055                   L12a  
     526  Jena               1904 NQ                 MBA  THE       3.122  0.134   2.2   10.17   9.93          52.300      0.500           0.060    0.010          L16a  
     617  Patroclus          1906 VY                 JTA       *    5.216  0.138  22.0    8.19   8.19         145.000     15.000           0.045    0.009          M10a  
     762  Pulcova            1913 SQ                 MBA       *    3.153  0.106  13.1    8.28   8.28         149.400     18.700           0.039    0.013          M12a  
     809  Lundia             1915 XP                 MBA       *    2.283  0.192   7.1   12.10  11.80           9.600      1.100           0.144    0.031          M12a  
     832  Karin              1916 AB                 MBA  KAR       2.865  0.081   1.0   11.18  11.20          17.260      1.730           0.200    0.070          H09a  
     832  Karin              1916 AB                 MBA  KAR       2.865  0.081   1.0   11.18                 20.000      2.000           0.150    0.050          H07a  
     854  Frostia            1916 S29                MBA       *    2.368  0.174   6.1   11.90  12.10           9.700      1.200           0.272    0.070          M12a  
     956  Elisa              1921 JW                 MBA            2.298  0.204   6.0   12.10                  5.400      0.300           0.860 *  0.100          L09a  
    1064  Aethusa            1926 PA                 MBA            2.543  0.177   9.5   10.60                 25.361      4.376           0.160    0.087          R15a  
    1086  Nata               1927 QL                 MBA  VER       3.163  0.054   8.4    9.60   9.30          73.300      1.300           0.060    0.010          L16a  
    1089  Tama               1927 WB                 MBA       *    2.214  0.127   3.7   11.70  11.60          12.200      1.600           0.267    0.083          M12a  
    1122  Neith              1928 SB                 MBA            2.605  0.257   4.7   11.80                 13.453      1.632           0.206    0.048          R15a  
    1221  Amor               1932 EA1                NEA  AMO       1.919  0.435  11.9   17.70  17.68  0.22     0.677      0.276   0.134   0.326    0.189  0.165   N18a  
    1313  Berna              1933 QG                 MBA       *    2.659  0.206  12.5   11.60                 13.200                      0.194                   I08a  
    1313  Berna              1933 QG                 MBA       *    2.659  0.206  12.5   11.60  11.80          13.300      1.400           0.212    0.076          M12a  
    1333  Cevenola           1934 DA                 MBA       *    2.633  0.134  14.6   11.50  11.40          11.200      1.400           0.214    0.081          M12a  
    1509  Esclangona         1938 YG                 MBA  HUN  *    1.866  0.032  22.3   12.64  12.64           9.000      1.000           0.107    0.021          M12a  
    1550  Tito               1937 WD                 MBA            2.544  0.314   8.9   11.80                 13.652      2.335           0.181    0.055          R15a  
    1566  Icarus             1949 MA                 NEA  APO       1.078  0.827  22.8   16.90  16.72  0.22     1.224      0.508   0.243   0.240    0.146  0.120   N18a  
    1566  Icarus             1949 MA                 NEA  APO       1.078  0.827  22.8   16.90                  1.500 *    0.500   0.300   0.140    0.100  0.060   T11a  
    1580  Betulia            1950 KA                 NEA  AMO       2.197  0.488  52.1   14.70                  4.320      0.100           0.086    0.032          N14a  
